requested_url,resolved_url,course_code,source_surface,source_kind,page_id,started_at,finished_at,status,error,discovered_count
https://canvas.oregonstate.edu/courses/2053263/assignments/10553174,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159593,MTH-253,linked_detail,linked_detail,00228-mth-253-linked-detail-unit-1-quiz-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:20:29.048Z,2026-07-18T06:20:31.649Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584372,https://canvas.oregonstate.edu/courses/2053263/assignments/10584372,MTH-253,linked_detail,linked_detail,00229-mth-253-linked-detail-week-2-web-homework-sequences,2026-07-18T06:20:42.705Z,2026-07-18T06:20:47.055Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553180,https://canvas.oregonstate.edu/courses/2053263/assignments/10553180,MTH-253,linked_detail,linked_detail,00230-mth-253-linked-detail-unit-2-written-homework-assignment,2026-07-18T06:20:47.227Z,2026-07-18T06:20:49.609Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584373,https://canvas.oregonstate.edu/courses/2053263/assignments/10584373,MTH-253,linked_detail,linked_detail,00231-mth-253-linked-detail-week-3-web-homework-introduction-to-series,2026-07-18T06:20:49.799Z,2026-07-18T06:20:52.103Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553173,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159592,MTH-253,linked_detail,linked_detail,00232-mth-253-linked-detail-unit-2-quiz-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:20:52.297Z,2026-07-18T06:20:55.003Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584431,https://canvas.oregonstate.edu/courses/2053263/assignments/10584431,MTH-253,linked_detail,linked_detail,00233-mth-253-linked-detail-week-4-web-homework-the-divergence-and-integral-tests,2026-07-18T06:20:55.361Z,2026-07-18T06:20:58.003Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584434,https://canvas.oregonstate.edu/courses/2053263/assignments/10584434,MTH-253,linked_detail,linked_detail,00234-mth-253-linked-detail-week-5-web-homework-comparison-and-alternate-series-tests,2026-07-18T06:20:58.201Z,2026-07-18T06:21:00.448Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553177,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497,MTH-253,linked_detail,linked_detail,00235-mth-253-linked-detail-topic-unit-3-discussion-board-submitted-in-week-6-required,2026-07-18T06:21:00.611Z,2026-07-18T06:21:03.364Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553181,https://canvas.oregonstate.edu/courses/2053263/assignments/10553181,MTH-253,linked_detail,linked_detail,00236-mth-253-linked-detail-unit-3-written-homework-assignment,2026-07-18T06:21:03.574Z,2026-07-18T06:21:06.252Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584435,https://canvas.oregonstate.edu/courses/2053263/assignments/10584435,MTH-253,linked_detail,linked_detail,00237-mth-253-linked-detail-week-6-web-homework-ratio-and-root-tests,2026-07-18T06:21:06.422Z,2026-07-18T06:21:08.701Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553170,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159589,MTH-253,linked_detail,linked_detail,00238-mth-253-linked-detail-unit-3-quiz-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:21:08.989Z,2026-07-18T06:21:11.446Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584436,https://canvas.oregonstate.edu/courses/2053263/assignments/10584436,MTH-253,linked_detail,linked_detail,00239-mth-253-linked-detail-week-7-web-homework-power-series-and-functions,2026-07-18T06:21:11.636Z,2026-07-18T06:21:14.002Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584437,https://canvas.oregonstate.edu/courses/2053263/assignments/10584437,MTH-253,linked_detail,linked_detail,00240-mth-253-linked-detail-week-8-web-homework-taylor-and-maclaurin-series,2026-07-18T06:21:14.203Z,2026-07-18T06:21:16.757Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553176,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496,MTH-253,linked_detail,linked_detail,00241-mth-253-linked-detail-topic-unit-4-discussion-board-submitted-in-week-9-required,2026-07-18T06:21:16.960Z,2026-07-18T06:21:19.649Z,ok,,0
