page_id,course_code,source_surface,link_index,text,href,raw_href,target,download,is_canvas_local,belongs_to_course
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,166,Reflection 3,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982647,/courses/2080857/modules/items/26982647,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,167,Achieve - 3.7 Improper Integrals,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982648,/courses/2080857/modules/items/26982648,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,168,Module 10 — Written Homework (WHW 10) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982649,/courses/2080857/modules/items/26982649,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,169,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,170,Final Mini-Exam 5 --> Monday to Wednesday,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982652,/courses/2080857/modules/items/26982652,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,171,Mini-Exam 1 - Retake,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982653,/courses/2080857/modules/items/26982653,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,172,Mini-Exam 2 - Retake,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982654,/courses/2080857/modules/items/26982654,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,173,Mini-Exam 3 - Retake,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982655,/courses/2080857/modules/items/26982655,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,174,Mini-Exam 4 - Retake,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982656,/courses/2080857/modules/items/26982656,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,175,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,176,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,177,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,178,What is Calculus? Links to an external site.,https://youtu.be/tXnYk5zLPTI,https://youtu.be/tXnYk5zLPTI,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,179,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,180,"Upper, Lower, Left, and Right Sums Links to an external site.",https://youtu.be/bVYrCrG0ggo,https://youtu.be/bVYrCrG0ggo,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,181,Area under curve: Rectangles Links to an external site.,https://youtu.be/eHbHQ2wqZvc,https://youtu.be/eHbHQ2wqZvc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,182,Application: Area under curve: Distance Links to an external site.,https://youtu.be/DZZd1qo1n2A,https://youtu.be/DZZd1qo1n2A,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,183,"Area under curve, more rectangles Links to an external site.",https://youtu.be/B8WYjWiw5YM,https://youtu.be/B8WYjWiw5YM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,184,"Application: Area under the graph, table Links to an external site.",https://youtu.be/_lNM3EZhByw,https://youtu.be/_lNM3EZhByw,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,185,Area under curve: Left Sum Links to an external site.,https://youtu.be/v9WTXqKgg7I,https://youtu.be/v9WTXqKgg7I,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,186,Area under curve: Right Sum Links to an external site.,https://youtu.be/BvwyTXeuLS0,https://youtu.be/BvwyTXeuLS0,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,187,Midpoint rule 1 Links to an external site.,https://youtu.be/GIiRh4V9GvI,https://youtu.be/GIiRh4V9GvI,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,188,Midpoint rule 2 Links to an external site.,https://youtu.be/LmVPqLOPsqc,https://youtu.be/LmVPqLOPsqc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,189,Midpoint rule with table Links to an external site.,https://youtu.be/5FYkXyyTnUE,https://youtu.be/5FYkXyyTnUE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,190,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,191,Riemann sums: Right Sum Links to an external site.,https://youtu.be/PjiB_-cVly0,https://youtu.be/PjiB_-cVly0,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,192,Intro: Definite Integral Links to an external site.,https://youtu.be/VDOBMZRWxmw,https://youtu.be/VDOBMZRWxmw,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,193,Definite integral: Using geometry Links to an external site.,https://youtu.be/jTjrLTEQEws,https://youtu.be/jTjrLTEQEws,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,194,Definite integral: Setting up the integral Links to an external site.,https://youtu.be/6pQUsnRKxSg,https://youtu.be/6pQUsnRKxSg,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,195,Convert Riemann sum to integrals Links to an external site.,https://youtu.be/FZKRsD9FqU4,https://youtu.be/FZKRsD9FqU4,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,196,Definite integral: Properties continued Links to an external site.,https://youtu.be/UgUKjUAkwN8,https://youtu.be/UgUKjUAkwN8,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,197,Definite integrals: Properties Links to an external site.,https://youtu.be/ycOZVVVXHvM,https://youtu.be/ycOZVVVXHvM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,198,Definite integral: Intro and application Links to an external site.,https://youtu.be/HnZTll3OmIc,https://youtu.be/HnZTll3OmIc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,199,Definite integral: Function plus constant Links to an external site.,https://youtu.be/kmnvYAS409s,https://youtu.be/kmnvYAS409s,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,200,Definite integral: Constant*function Links to an external site.,https://youtu.be/csjUDj6HMpc,https://youtu.be/csjUDj6HMpc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,201,Definite integral: Trig Links to an external site.,https://youtu.be/itmNYsvNiHs,https://youtu.be/itmNYsvNiHs,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,202,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,203,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,204,Fundamental Theorem of Calc (FToC): Area function Links to an external site.,https://youtu.be/jyRdHbHeUuU,https://youtu.be/jyRdHbHeUuU,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,205,Area Accumulation Graph Analysis (OpenStax Specific) Links to an external site.,https://youtu.be/yjJ1JIvX7t4,https://youtu.be/yjJ1JIvX7t4,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,206,Fundamental Theorem of Calc (FToC): Definite integrals Links to an external site.,https://youtu.be/ZTqEj1NyGPw,https://youtu.be/ZTqEj1NyGPw,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,207,FToC: Setup and solve Links to an external site.,https://youtu.be/YE9jpfxEFYk,https://youtu.be/YE9jpfxEFYk,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,208,FToC: Example Links to an external site.,https://youtu.be/gJtkTRjqM6I,https://youtu.be/gJtkTRjqM6I,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,209,FToC: Polynomial example Links to an external site.,https://youtu.be/X5ke8bUiiQM,https://youtu.be/X5ke8bUiiQM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,210,FToC: Trig example Links to an external site.,https://youtu.be/GwOhAkU-A0M,https://youtu.be/GwOhAkU-A0M,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,211,FToC: Example using area Links to an external site.,https://youtu.be/zdWBJTOfdiM,https://youtu.be/zdWBJTOfdiM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,212,The antiderivative 1 Links to an external site.,https://youtu.be/US8p_qO4Or8,https://youtu.be/US8p_qO4Or8,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,213,The antiderivative 2 Links to an external site.,https://youtu.be/0s4_ojV_HNY,https://youtu.be/0s4_ojV_HNY,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,214,The antiderivative (trig) Links to an external site.,https://youtu.be/7TPVm_DwsYE,https://youtu.be/7TPVm_DwsYE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,215,Find antiderivative 2 Links to an external site.,https://youtu.be/-_FJ1V5_Fcc,https://youtu.be/-_FJ1V5_Fcc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,216,Find antiderivative 3 Links to an external site.,https://youtu.be/KM61G41NKGY,https://youtu.be/KM61G41NKGY,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,217,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,218,Average value of a function Links to an external site.,https://youtu.be/2ikYbP6DpzE,https://youtu.be/2ikYbP6DpzE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,219,Average Value: Find C Value(s) (Alta Specific) Links to an external site.,https://youtu.be/20XiiJFlgd0,https://youtu.be/20XiiJFlgd0,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,220,Average value of f continued Links to an external site.,https://youtu.be/3BxBjhsoF6o,https://youtu.be/3BxBjhsoF6o,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,221,Average temperature Links to an external site.,https://youtu.be/ba7HOTlDBec,https://youtu.be/ba7HOTlDBec,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,222,Application: Average value of investment Links to an external site.,https://youtu.be/80fxxec6ihM,https://youtu.be/80fxxec6ihM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,223,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,224,Intro: Net change theorem Links to an external site.,https://youtu.be/EivFp4mscX4,https://youtu.be/EivFp4mscX4,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,225,Net change in population Links to an external site.,https://youtu.be/jX2MPRxtTwE,https://youtu.be/jX2MPRxtTwE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,226,Net Displacement at Time t (Alta Specific) Links to an external site.,https://youtu.be/HLYafwRnYyk,https://youtu.be/HLYafwRnYyk,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,227,"Area under the curve: Interpretation, velocity Links to an external site.",https://youtu.be/Z_OHgubPJKA,https://youtu.be/Z_OHgubPJKA,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,228,Velocity example 1 Links to an external site.,https://youtu.be/VS2CEu6qbUg,https://youtu.be/VS2CEu6qbUg,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,229,Future value Links to an external site.,https://youtu.be/rlyoHQn8eSY,https://youtu.be/rlyoHQn8eSY,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,230,Integration: Odd/Even functions Links to an external site.,https://youtu.be/gxcZ80pWOx0,https://youtu.be/gxcZ80pWOx0,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,231,Integration: Odd/Even function continued Links to an external site.,https://youtu.be/MKM_E81rFII,https://youtu.be/MKM_E81rFII,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,232,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,233,Intro. Substitution Links to an external site.,https://youtu.be/568hUU4beuk,https://youtu.be/568hUU4beuk,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,234,Intro. Substitution continued Links to an external site.,https://youtu.be/3MbdmYeYB_I,https://youtu.be/3MbdmYeYB_I,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,235,Substitution with definite integrals Links to an external site.,https://youtu.be/emRDaSYCLMs,https://youtu.be/emRDaSYCLMs,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,236,Substitution example: Rational function Links to an external site.,https://youtu.be/hauyUjzRTos,https://youtu.be/hauyUjzRTos,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,237,Substitution example: Exponential Links to an external site.,https://youtu.be/YvrmGNyHs90,https://youtu.be/YvrmGNyHs90,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,238,Substitution example: Trig Links to an external site.,https://youtu.be/YvrmGNyHs90,https://youtu.be/YvrmGNyHs90,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,239,Substitution: Inverse trig example 1 Links to an external site.,https://youtu.be/J6MvP8SYVfo,https://youtu.be/J6MvP8SYVfo,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,240,Substitution: Inverse trig example 2 Links to an external site.,https://youtu.be/ypoOeSJjp4k,https://youtu.be/ypoOeSJjp4k,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,241,Substitution example: Logarithms Links to an external site.,https://youtu.be/FJHHQdQEecE,https://youtu.be/FJHHQdQEecE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,242,Substitution example: Rational function with logs Links to an external site.,https://youtu.be/VY5r1-9apdc,https://youtu.be/VY5r1-9apdc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,243,Substitution example: Composed exponential with trig Links to an external site.,https://youtu.be/zherIhRjLtM,https://youtu.be/zherIhRjLtM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,244,Substitution with indefinite integral Links to an external site.,https://youtu.be/GQC0YcyEzto,https://youtu.be/GQC0YcyEzto,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,245,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,246,Example problems: Exponentials Links to an external site.,https://youtu.be/D9dqdbCgJQM,https://youtu.be/D9dqdbCgJQM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,247,Integrating exponentials: example 2 Links to an external site.,https://youtu.be/DffQa5SyMSE,https://youtu.be/DffQa5SyMSE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,248,Integrating exponentials: Example 3 Links to an external site.,https://youtu.be/BNSonfQqHA4,https://youtu.be/BNSonfQqHA4,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,249,Integrating Natural Log (Alta Specific) Links to an external site.,https://youtu.be/ZL3rzP04cGQ,https://youtu.be/ZL3rzP04cGQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,250,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,251,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,252,Intro. Integration by Parts Links to an external site.,https://youtu.be/xmFK_mG120k,https://youtu.be/xmFK_mG120k,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,253,Intro. Integration by Parts: Definite integral Links to an external site.,https://youtu.be/aA15lSLSxgE,https://youtu.be/aA15lSLSxgE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,254,Intro. indefinite integral continued Links to an external site.,https://youtu.be/tP34NbvFbW4,https://youtu.be/tP34NbvFbW4,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,255,Intro. Integration by Parts example 1 Links to an external site.,https://youtu.be/815s-YB9X44,https://youtu.be/815s-YB9X44,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,256,Indefinite integral: Example 2 Links to an external site.,https://youtu.be/sW7tMxXTM0A,https://youtu.be/sW7tMxXTM0A,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,257,Indefinite integral: Example 3 Links to an external site.,https://youtu.be/7YWWtQqcXBc,https://youtu.be/7YWWtQqcXBc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,258,"Indefinite integral: Example 4, exponential Links to an external site.",https://youtu.be/7YWWtQqcXBc,https://youtu.be/7YWWtQqcXBc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,259,Indefinite integral: log Links to an external site.,https://youtu.be/uieKq2dCWRY,https://youtu.be/uieKq2dCWRY,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,260,Indefinite integral: Trig times linear Links to an external site.,https://youtu.be/uuzC16awVIo,https://youtu.be/uuzC16awVIo,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,261,"Indefinite integral: Exponential, IBP twice",https://canvas.oregonstate.edu/courses/2080857/modules/items/26982730,/courses/2080857/modules/items/26982730,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,262,"Indefinite integral: Exponential and trig, IBP twice and solve Links to an external site.",https://youtu.be/xuwt8YzF8To,https://youtu.be/xuwt8YzF8To,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,263,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,264,Intro. Trigonometric integrals with an ODD power Links to an external site.,https://youtu.be/Sv-bSbAQeXc,https://youtu.be/Sv-bSbAQeXc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,265,Trig Integrals: Example 2 with ODD power Links to an external site.,https://youtu.be/vPnuigP8I6I,https://youtu.be/vPnuigP8I6I,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,266,Trig Integrals: Example 3 with ODD power Links to an external site.,https://youtu.be/RIwKmPRtWFM,https://youtu.be/RIwKmPRtWFM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,267,Trig integral involving secant Links to an external site.,https://youtu.be/laBBImqdyqk,https://youtu.be/laBBImqdyqk,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,268,Trig Integrals: ODD power of tangent Links to an external site.,https://youtu.be/RJ2rD54H_cA,https://youtu.be/RJ2rD54H_cA,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,269,Trig Integrals: Power reducing example 1 Links to an external site.,https://youtu.be/heHZz041JSI,https://youtu.be/heHZz041JSI,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,270,Trig Integrals: All EVEN exponents Links to an external site.,https://youtu.be/rpbr2nH7lNY,https://youtu.be/rpbr2nH7lNY,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,271,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,272,Intro. Trig substitution 1 Links to an external site.,https://youtu.be/yS7Mgsvwdkw,https://youtu.be/yS7Mgsvwdkw,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,273,Intro. Trigonometric Substitution continued Links to an external site.,https://youtu.be/cyi-qyG1Yds,https://youtu.be/cyi-qyG1Yds,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,274,Intro. Trig substitution 2 Links to an external site.,https://youtu.be/kSW4sEg_VdQ,https://youtu.be/kSW4sEg_VdQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,275,Trig substitution example 3 Links to an external site.,https://youtu.be/UHRmp07p9IA,https://youtu.be/UHRmp07p9IA,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,276,Trig substitution example 4 Links to an external site.,https://youtu.be/a-f63vZVuBQ,https://youtu.be/a-f63vZVuBQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,277,Trig substitution example 5 Links to an external site.,https://youtu.be/jZa4FM6l6pM,https://youtu.be/jZa4FM6l6pM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,278,Trig substitution with secant Links to an external site.,https://youtu.be/snUBWVMPWfQ,https://youtu.be/snUBWVMPWfQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,279,Trig substitution with definite integral Links to an external site.,https://youtu.be/TMV5avDezeA,https://youtu.be/TMV5avDezeA,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,280,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,281,Integration using long division Links to an external site.,https://youtu.be/JIIbmjyrIf8,https://youtu.be/JIIbmjyrIf8,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,282,Intro. Partial fraction decomposition (PFD) Links to an external site.,https://youtu.be/c2oLHtPA03U,https://youtu.be/c2oLHtPA03U,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,283,PFD example 2 Links to an external site.,https://youtu.be/SQ4l8yDlBVE,https://youtu.be/SQ4l8yDlBVE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,284,PFD degree 2/3 Links to an external site.,https://youtu.be/04RSkBwVzK0,https://youtu.be/04RSkBwVzK0,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,285,Intro. Integration with PFD Links to an external site.,https://youtu.be/AHNSE0ri3i0,https://youtu.be/AHNSE0ri3i0,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,286,Integration with PFD Links to an external site.,https://youtu.be/PjsDXfQ8QwQ,https://youtu.be/PjsDXfQ8QwQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,287,Integration with long division Links to an external site.,https://youtu.be/JIIbmjyrIf8,https://youtu.be/JIIbmjyrIf8,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,288,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,289,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,290,Intro. Area between curves Links to an external site.,https://youtu.be/de-0e0nYf5I,https://youtu.be/de-0e0nYf5I,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,291,Area between curves 2 Links to an external site.,https://youtu.be/E_1aDcOoDtE,https://youtu.be/E_1aDcOoDtE,_blank,,,
