requested_url,resolved_url,course_code,source_surface,source_kind,page_id,started_at,finished_at,status,error,discovered_count
https://canvas.oregonstate.edu/courses/2053263/modules/3527895,https://canvas.oregonstate.edu/courses/2053263/modules#module_3527895,MTH-253,linked_detail,linked_detail,00044-mth-253-linked-detail-course-modules-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:56:45.185Z,2026-06-26T20:56:47.984Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/modules/3527896,https://canvas.oregonstate.edu/courses/2053263/modules#module_3527896,MTH-253,linked_detail,linked_detail,00045-mth-253-linked-detail-course-modules-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:56:47.984Z,2026-06-26T20:56:50.482Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/modules/3527897,https://canvas.oregonstate.edu/courses/2053263/modules#module_3527897,MTH-253,linked_detail,linked_detail,00046-mth-253-linked-detail-course-modules-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:56:50.482Z,2026-06-26T20:56:53.084Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/modules/3527898,https://canvas.oregonstate.edu/courses/2053263/modules#module_3527898,MTH-253,linked_detail,linked_detail,00047-mth-253-linked-detail-course-modules-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:56:53.084Z,2026-06-26T20:56:55.587Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/modules/3527899,https://canvas.oregonstate.edu/courses/2053263/modules#module_3527899,MTH-253,linked_detail,linked_detail,00048-mth-253-linked-detail-course-modules-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:56:55.587Z,2026-06-26T20:56:58.082Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/modules/3527892,https://canvas.oregonstate.edu/courses/2053263/modules#module_3527892,MTH-253,linked_detail,linked_detail,00049-mth-253-linked-detail-course-modules-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:56:58.082Z,2026-06-26T20:57:00.586Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/external_tools/110946?launch_type=assignment_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2053263,MTH-253,linked_detail,linked_detail,00050-mth-253-linked-detail-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:57:00.586Z,2026-06-26T20:57:04.242Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/external_tools/110946?launch_type=discussion_topic_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2053263,MTH-253,linked_detail,linked_detail,00051-mth-253-linked-detail-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:57:04.243Z,2026-06-26T20:57:07.430Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/external_tools/110946?files%5B%5D=%7B%7B+content_id+%7D%7D&launch_type=file_menu,https://canvas.oregonstate.edu/courses/2053263,MTH-253,linked_detail,linked_detail,00052-mth-253-linked-detail-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:57:07.430Z,2026-06-26T20:57:10.557Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/external_tools/110946?launch_type=quiz_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2053263,MTH-253,linked_detail,linked_detail,00053-mth-253-linked-detail-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:57:10.557Z,2026-06-26T20:57:14.135Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/external_tools/110946?launch_type=wiki_page_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2053263,MTH-253,linked_detail,linked_detail,00054-mth-253-linked-detail-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:57:14.135Z,2026-06-26T20:57:17.157Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/modules/progressions,https://canvas.oregonstate.edu/courses/2053263/modules/progressions,MTH-253,linked_detail,linked_detail,00055-mth-253-linked-detail-module-progression-by-student-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:57:17.157Z,2026-06-26T20:57:19.090Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/external_tools/110946?launch_type=assignment_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2053526,PHY-212,linked_detail,linked_detail,00056-phy-212-linked-detail-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:57:19.090Z,2026-06-26T20:57:22.341Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/external_tools/110946?launch_type=discussion_topic_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2053526,PHY-212,linked_detail,linked_detail,00057-phy-212-linked-detail-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:57:22.341Z,2026-06-26T20:57:25.692Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/external_tools/110946?files%5B%5D=%7B%7B+content_id+%7D%7D&launch_type=file_menu,https://canvas.oregonstate.edu/courses/2053526,PHY-212,linked_detail,linked_detail,00058-phy-212-linked-detail-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:57:25.692Z,2026-06-26T20:57:28.448Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/external_tools/110946?launch_type=quiz_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2053526,PHY-212,linked_detail,linked_detail,00059-phy-212-linked-detail-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:57:28.448Z,2026-06-26T20:57:31.330Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/external_tools/110946?launch_type=wiki_page_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2053526,PHY-212,linked_detail,linked_detail,00060-phy-212-linked-detail-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:57:31.330Z,2026-06-26T20:57:34.156Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/progressions,https://canvas.oregonstate.edu/courses/2053526/modules/progressions,PHY-212,linked_detail,linked_detail,00061-phy-212-linked-detail-module-progression-by-student-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:57:34.157Z,2026-06-26T20:57:35.929Z,ok,,0
