course_code,page_id,text,href,download_attr
MTH-252,00011-mth-252-module-item-syllabus-and-calendar-as-of-6-21-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2080857/files/119246076/download?download_frd=1,
MTH-252,00011-mth-252-module-item-syllabus-and-calendar-as-of-6-21-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2080857/files/119246078/download?download_frd=1,
MTH-252,00011-mth-252-module-item-syllabus-and-calendar-as-of-6-21-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2080857/files/119246095/download?download_frd=1,
MTH-252,00013-mth-252-module-item-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,Download Achieve Registration Process_v3.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223565/download?download_frd=1,true
