course_code,page_id,text,href,download_attr
MTH-252,00095-mth-252-module-item-lecture-3-1-3-2-pdf-integral-calculus-mth-252z-400-u2026,Download Lecture-3.1-3.2.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223595/download?download_frd=1,true
MTH-252,00099-mth-252-module-item-module-5-written-homework-whw-5-3-hours,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223503/download?download_frd=1,
MTH-252,00104-mth-252-module-item-252-lecture-3-1-to-me3-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-3.1-to-ME3.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223561/download?download_frd=1,true
MTH-252,00108-mth-252-module-item-module-6-written-homework-whw-6-3-hours,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223488/download?download_frd=1,
MTH-252,00112-mth-252-module-item-mini-exam-3-tuesday-to-thursday-no-gradscope-app,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223599/download?download_frd=1,
MTH-252,00112-mth-252-module-item-mini-exam-3-tuesday-to-thursday-no-gradscope-app,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223600/download?download_frd=1,
MTH-252,00115-mth-252-module-item-252-lecture-2-1-to-me4-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-2.1-to-ME4.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223597/download?download_frd=1,true
MTH-252,00126-mth-252-module-item-252-lecture-2-1-to-me4-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-2.1-to-ME4.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223597/download?download_frd=1,true
MTH-252,00127-mth-252-module-item-lecture-2-3-2-4-pdf-integral-calculus-mth-252z-400-u2026,Download Lecture-2.3-2.4.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223466/download?download_frd=1,true
MTH-252,00138-mth-252-module-item-252-lecture-2-5-to-me5-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-2.5-to-ME5.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223598/download?download_frd=1,true
MTH-252,00139-mth-252-module-item-dr-g-s-videos-2-5-integral-calculus-mth-252z-400-u2026,"Download 252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-1.pdf",https://canvas.oregonstate.edu/courses/2080857/files/119223617/download?download_frd=1,
MTH-252,00148-mth-252-module-item-252-lecture-2-5-to-me5-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-2.5-to-ME5.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223598/download?download_frd=1,true
MTH-252,00149-mth-252-module-item-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,"Download 252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-2.pdf",https://canvas.oregonstate.edu/courses/2080857/files/119223618/download?download_frd=1,
MTH-252,00156-mth-252-module-item-mini-exam-2-retake,Download ME2-Retake-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223455/download?download_frd=1,
MTH-252,00156-mth-252-module-item-mini-exam-2-retake,Download IVP-Wksht1.pdf,https://canvas.oregonstate.edu/courses/1918585/files/99187575/download?download_frd=1,
MTH-252,00156-mth-252-module-item-mini-exam-2-retake,Download IVP-Wksht2.pdf,https://canvas.oregonstate.edu/courses/1918585/files/99187581/download?download_frd=1,
MTH-252,00157-mth-252-module-item-mini-exam-3-retake,Download ME3-Retake-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223623/download?download_frd=1,
MTH-252,00158-mth-252-module-item-mini-exam-4-retake,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223452/download?download_frd=1,
MTH-253,00162-mth-253-module-item-start-here-syllabus-sequences-and-series-mth-253z-400-u2026,Download Review the Syllabus,https://canvas.oregonstate.edu/courses/2053263/files/119228487/download?download_frd=1,
MTH-253,00162-mth-253-module-item-start-here-syllabus-sequences-and-series-mth-253z-400-u2026,Download Weekly Schedule,https://canvas.oregonstate.edu/courses/2053263/files/118558899/download?download_frd=1,
MTH-253,00170-mth-253-module-item-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400-u2026,Download Practice-Quiz.pdf,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1,
MTH-253,00173-mth-253-module-item-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Evaluating Limits,https://canvas.oregonstate.edu/courses/2053263/files/118558936/download?download_frd=1,
MTH-253,00173-mth-253-module-item-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Infinite Limits,https://canvas.oregonstate.edu/courses/2053263/files/118558848/download?download_frd=1,
MTH-253,00173-mth-253-module-item-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download L'Hospital's Rule,https://canvas.oregonstate.edu/courses/2053263/files/118558879/download?download_frd=1,
MTH-253,00173-mth-253-module-item-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Improper Integrals,https://canvas.oregonstate.edu/courses/2053263/files/118558963/download?download_frd=1,
MTH-253,00176-mth-253-module-item-unit-1-written-homework-assignment,Download Unit #1 Written Homework.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558797/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Introduction to Sequences,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Recursive Sequences,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Convergence or Divergence of a Sequence,https://canvas.oregonstate.edu/courses/2053263/files/118558844/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Geometric Sequences,https://canvas.oregonstate.edu/courses/2053263/files/118558915/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Introduction to Series,https://canvas.oregonstate.edu/courses/2053263/files/118558827/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Partial Sums,https://canvas.oregonstate.edu/courses/2053263/files/118558808/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Geometric Series,https://canvas.oregonstate.edu/courses/2053263/files/118558770/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Repeating Decimals and Geometric Series,https://canvas.oregonstate.edu/courses/2053263/files/118558809/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Telescoping Series,https://canvas.oregonstate.edu/courses/2053263/files/118558919/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Introduction to Sequences,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,
MTH-253,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Recursive Sequences,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,
MTH-253,00184-mth-253-module-item-unit-2-written-homework-assignment,Download Unit #2 Written Homework.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558872/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Divergence Test,https://canvas.oregonstate.edu/courses/2053263/files/118558959/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download p-Series and The Integral Test,https://canvas.oregonstate.edu/courses/2053263/files/118558964/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download The Comparison Test,https://canvas.oregonstate.edu/courses/2053263/files/118558968/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download The Limit Comparison Test,https://canvas.oregonstate.edu/courses/2053263/files/118558929/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download The Alternating Series Test,https://canvas.oregonstate.edu/courses/2053263/files/118558911/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download Absolute and Conditional Convergence,https://canvas.oregonstate.edu/courses/2053263/files/118558970/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download The Ratio Test,https://canvas.oregonstate.edu/courses/2053263/files/118558816/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download The Root Test,https://canvas.oregonstate.edu/courses/2053263/files/118558799/download?download_frd=1,
MTH-253,00189-mth-253-module-item-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,Download What Test to Use,https://canvas.oregonstate.edu/courses/2053263/files/118558955/download?download_frd=1,
MTH-253,00194-mth-253-module-item-unit-3-written-homework-assignment,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558907/download?download_frd=1,
MTH-253,00211-mth-253-module-item-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026,Download MTH 253 - Final Exam Practice Problems.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558956/download?download_frd=1,true
MTH-253,00212-mth-253-module-item-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026,Download MTH 253 - Final Exam Practice Problems - Answers.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558944/download?download_frd=1,true
MTH-253,00214-mth-253-linked-detail-mth-253-course-syllabus-summer-2026-pdf-sequences-and-series-mth-253z-400-u2026,Download MTH_253_Course_Syllabus_Summer_2026.pdf,https://canvas.oregonstate.edu/courses/2053263/files/119228487/download?download_frd=1,true
MTH-253,00215-mth-253-linked-detail-unit-1-written-homework-assignment,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558797/download?download_frd=1,
MTH-253,00220-mth-253-linked-detail-unit-2-written-homework-assignment,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558872/download?download_frd=1,
MTH-253,00226-mth-253-linked-detail-unit-3-written-homework-assignment,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558907/download?download_frd=1,
MTH-253,00253-mth-253-linked-detail-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400-u2026,Download Practice-Quiz.pdf,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1,
PHY-212,00261-phy-212-module-item-syllabus-u2026-pdf-general-physics-with-calculus-ph-212-400-u2026,Download syllabus_U2026.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119369072/download?download_frd=1,true
PHY-212,00265-phy-212-module-item-lab-structure-and-ta-meetings-pdf-general-physics-with-calculus-ph-212-400-u2026,Download Lab Structure and TA Meetings.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119307451/download?download_frd=1,true
PHY-212,00271-phy-212-module-item-gradescope-general-physics-with-calculus-ph-212-400-u2026,CamScanner,https://canvas.oregonstate.edu/courses/2053526/files/118705530/download?wrap=1,
PHY-212,00271-phy-212-module-item-gradescope-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/118705530/download?download_frd=1,
PHY-212,00271-phy-212-module-item-gradescope-general-physics-with-calculus-ph-212-400-u2026,Scannable or GeniusScan,https://canvas.oregonstate.edu/courses/2053526/files/118706071/download?wrap=1,
PHY-212,00271-phy-212-module-item-gradescope-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/118706071/download?download_frd=1,
PHY-212,00272-phy-212-module-item-proctorio-setup-and-troubleshooting-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/118705575/download?download_frd=1,
PHY-212,00275-phy-212-module-item-first-day-overview-pdf-general-physics-with-calculus-ph-212-400-u2026,Download first day overview.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119256249/download?download_frd=1,true
PHY-212,00283-phy-212-module-item-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/118705966/download?download_frd=1,
PHY-212,00283-phy-212-module-item-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/118705439/download?download_frd=1,
PHY-212,00289-phy-212-module-item-lab-2-instructions-general-physics-with-calculus-ph-212-400-u2026,"Download ""About Lab Structure and TA Meetings"" presentation",https://canvas.oregonstate.edu/courses/2053526/files/119307451/download?download_frd=1,
PHY-212,00298-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download PH211_Excel-Skills-Ref.xlsx,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,
PHY-212,00298-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/118706028/download?download_frd=1,
PHY-212,00298-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download PH211_DATA_time-distance.txt,https://canvas.oregonstate.edu/courses/2053526/files/118706032/download?download_frd=1,
PHY-212,00298-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download PH211_Excel-Skills-Ref.xlsx,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,
PHY-212,00298-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/118706035/download?download_frd=1,
PHY-212,00298-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download PH211_Excel-Skills-Ref.xlsx,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,
PHY-212,00298-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download PH211_Excel-Skills-Ref.xlsx,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,
PHY-212,00298-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/118706027/download?download_frd=1,
PHY-212,00300-phy-212-module-item-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/119457478/download?download_frd=1,
PHY-212,00300-phy-212-module-item-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/files/119457479/download?download_frd=1,
MTH-252,00323-mth-252-linked-detail-whw1-key-pdf-integral-calculus-mth-252z-400-u2026,Download WHW1-Key.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223581/download?download_frd=1,true
MTH-252,00324-mth-252-linked-detail-whw2-key-pdf-integral-calculus-mth-252z-400-u2026,Download WHW2-Key.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223582/download?download_frd=1,true
MTH-252,00325-mth-252-linked-detail-whw3-key-pdf-integral-calculus-mth-252z-400-u2026,Download WHW3-Key.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223584/download?download_frd=1,true
MTH-252,00326-mth-252-linked-detail-whw4-key-pdf-integral-calculus-mth-252z-400-u2026,Download WHW4-Key.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223460/download?download_frd=1,true
MTH-252,00327-mth-252-linked-detail-whw5-key-pdf-integral-calculus-mth-252z-400-u2026,Download WHW5-Key.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223569/download?download_frd=1,true
MTH-252,00328-mth-252-linked-detail-mth-252z-400-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,Download MTH 252Z-400 Syllabus U26 Gilliam-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119353385/download?download_frd=1,true
MTH-252,00329-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Download MTH 252Z-400 Syllabus U26 Gilliam-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119353385/download?download_frd=1,
MTH-252,00329-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Download MTH 252Z-401 Syllabus U26 Gilliam-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119353386/download?download_frd=1,
MTH-252,00329-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Download MTH-252-Online-Course-Calendar.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119246095/download?download_frd=1,
MTH-252,00330-mth-252-linked-detail-mth-252z-401-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,Download MTH 252Z-401 Syllabus U26 Gilliam-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119353386/download?download_frd=1,true
MTH-252,00331-mth-252-linked-detail-mth-252-online-course-calendar-pdf-integral-calculus-mth-252z-400-u2026,Download MTH-252-Online-Course-Calendar.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119246095/download?download_frd=1,true
MTH-252,00332-mth-252-linked-detail-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,Download Achieve Registration Process_v3.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223565/download?download_frd=1,true
MTH-252,00334-mth-252-linked-detail-mlc-hours-pdf-integral-calculus-mth-252z-400-u2026,Download MLC Hours.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223484/download?download_frd=1,true
MTH-252,00339-mth-252-linked-detail-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-1.1-to-ME1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223553/download?download_frd=1,true
MTH-252,00351-mth-252-linked-detail-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-1.1-to-ME1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223553/download?download_frd=1,true
MTH-252,00355-mth-252-linked-detail-me1-u26-template-pdf-integral-calculus-mth-252z-400-u2026,Download ME1-U26-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119363995/download?download_frd=1,true
MTH-252,00356-mth-252-linked-detail-mini-exam-1-tues-thur-no-late-submissions,Download,https://canvas.oregonstate.edu/courses/2080857/files/119363995/download?download_frd=1,
MTH-252,00356-mth-252-linked-detail-mini-exam-1-tues-thur-no-late-submissions,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223514/download?download_frd=1,
MTH-252,00356-mth-252-linked-detail-mini-exam-1-tues-thur-no-late-submissions,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223497/download?download_frd=1,
MTH-252,00357-mth-252-linked-detail-unit-1-student-study-guide-pdf-integral-calculus-mth-252z-400-u2026,Download Unit-1-Student-Study-Guide.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223514/download?download_frd=1,true
MTH-252,00358-mth-252-linked-detail-unit-1-student-study-guide-key-pdf-integral-calculus-mth-252z-400-u2026,Download Unit-1-Student-Study-Guide-Key.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223497/download?download_frd=1,true
MTH-252,00359-mth-252-linked-detail-252-lecture-1-3-to-me2-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-1.3-to-ME2.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223594/download?download_frd=1,true
MTH-252,00366-mth-252-linked-detail-whw3-template-1-pdf-integral-calculus-mth-252z-400-u2026,Download WHW3-Template-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223574/download?download_frd=1,true
MTH-252,00367-mth-252-linked-detail-module-3-written-homework-whw-3-3-hours,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223574/download?download_frd=1,
MTH-252,00373-mth-252-linked-detail-252-lecture-1-3-to-me2-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-1.3-to-ME2.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223594/download?download_frd=1,true
MTH-252,00392-mth-252-linked-detail-whw4-template-1-pdf-integral-calculus-mth-252z-400-u2026,Download WHW4-Template-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223566/download?download_frd=1,true
MTH-252,00393-mth-252-linked-detail-whw4-template-pdf-integral-calculus-mth-252z-400-u2026,Download WHW4-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223525/download?download_frd=1,true
MTH-252,00394-mth-252-linked-detail-module-4-written-homework-whw-4-3-hours,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223566/download?download_frd=1,
MTH-252,00398-mth-252-linked-detail-me2-u26-template-pdf-integral-calculus-mth-252z-400-u2026,Download ME2-U26-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119484225/download?download_frd=1,true
MTH-252,00399-mth-252-linked-detail-mini-exam-2-no-calculators-no-gradescope-app-for-this,Download,https://canvas.oregonstate.edu/courses/2080857/files/119484225/download?download_frd=1,
MTH-252,00399-mth-252-linked-detail-mini-exam-2-no-calculators-no-gradescope-app-for-this,Download,https://canvas.oregonstate.edu/courses/2080857/files/119484227/download?download_frd=1,
MTH-252,00399-mth-252-linked-detail-mini-exam-2-no-calculators-no-gradescope-app-for-this,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223496/download?download_frd=1,
MTH-252,00399-mth-252-linked-detail-mini-exam-2-no-calculators-no-gradescope-app-for-this,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223585/download?download_frd=1,
MTH-252,00399-mth-252-linked-detail-mini-exam-2-no-calculators-no-gradescope-app-for-this,Download IVP-Wksht1.pdf,https://canvas.oregonstate.edu/courses/1918585/files/99187575/download?download_frd=1,
