rank,course_id,course_code,task_id,task_type,title,due_sort_key,due_text,due_status,available_text,points_text,estimated_time,module_titles,module_item_ids,actionability,confidence,review_state,recursive_review_states,object_id,object_type,source_urls,next_action
195,2080857,MTH-252,task-00219-mth-252-prep-reading-openstax-course-online-textbook-pdf-downloadable,prep_reading,OpenStax Course Online Textbook (pdf downloadable),,,no_due_found,,,,Start Here,mi-mth-252-26982526,prep_required,medium,candidate,,obj-mth-252-module-item-26982526,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982526|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
232,2080857,MTH-252,task-00220-mth-252-prep-reading-textbook-openstax-calculus-volume-1-link,prep_reading,Textbook: OpenStax Calculus - Volume 1 link,,,no_due_found,,,,Tutoring Support and Course Resources,mi-mth-252-27022202,prep_required,medium,candidate,,obj-mth-252-module-item-27022202,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/27022202|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
243,2080857,MTH-252,task-00221-mth-252-lecture-video-trig-integral-involving-secant,lecture_video,Trig integral involving secant,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982735,prep_required,medium,candidate,,obj-mth-252-module-item-26982735,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982735|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
245,2080857,MTH-252,task-00222-mth-252-lecture-video-trig-integrals-example-2-with-odd-power,lecture_video,Trig Integrals: Example 2 with ODD power,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982733,prep_required,medium,candidate,,obj-mth-252-module-item-26982733,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982733|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
246,2080857,MTH-252,task-00223-mth-252-lecture-video-trig-integrals-example-3-with-odd-power,lecture_video,Trig Integrals: Example 3 with ODD power,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982734,prep_required,medium,candidate,,obj-mth-252-module-item-26982734,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982734|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
257,2080857,MTH-252,task-00225-mth-252-lecture-video-videos-below-show-what-verifying-subs-looks-like-9,lecture_video,Videos below: Show what verifying subs looks like. 9,,,no_due_found,,,,Start Here,mi-mth-252-26982528,prep_required,medium,candidate,,obj-mth-252-module-subheader-26982528,module_subheader,https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
264,2080857,MTH-252,task-00068-mth-252-lecture-video-whw4-template-1-pdf,lecture_video,WHW4-Template-1.pdf,,,no_due_found,,,,,,prep_required,medium,candidate,needs_download|needs_manual_decision,obj-mth-252-download-119223566,download,https://canvas.oregonstate.edu/courses/2080857/files/119223566/download?download_frd=1|https://canvas.oregonstate.edu/courses/2080857/assignments/10586057?module_item_id=26982580|https://canvas.oregonstate.edu/courses/2080857/files/119223566?wrap=1|https://canvas.oregonstate.edu/courses/2080857/assignments/10586057?module_item_id=26982580#,Complete or review this prep item before the related graded work.
289,2053263,MTH-253,task-00294-mth-253-prep-reading-evaluating-limits,prep_reading,Evaluating Limits,,,no_due_found,,,,,,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-download-118558936,download,https://canvas.oregonstate.edu/courses/2053263/files/118558936/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-learning-materials?module_item_id=26885530|https://canvas.oregonstate.edu/courses/2053263/files/118558936?wrap=1,Complete or review this prep item before the related graded work.
292,2053263,MTH-253,task-00295-mth-253-prep-reading-improper-integrals,prep_reading,Improper Integrals,,,no_due_found,,,,,,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-download-118558963,download,https://canvas.oregonstate.edu/courses/2053263/files/118558963/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-learning-materials?module_item_id=26885530|https://canvas.oregonstate.edu/courses/2053263/files/118558963?wrap=1,Complete or review this prep item before the related graded work.
293,2053263,MTH-253,task-00296-mth-253-prep-reading-infinite-limits,prep_reading,Infinite Limits,,,no_due_found,,,,,,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-download-118558848,download,https://canvas.oregonstate.edu/courses/2053263/files/118558848/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-learning-materials?module_item_id=26885530|https://canvas.oregonstate.edu/courses/2053263/files/118558848?wrap=1,Complete or review this prep item before the related graded work.
294,2053263,MTH-253,task-00297-mth-253-prep-reading-l-hospital-s-rule,prep_reading,L'Hospital's Rule,,,no_due_found,,,,,,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-download-118558879,download,https://canvas.oregonstate.edu/courses/2053263/files/118558879/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-learning-materials?module_item_id=26885530|https://canvas.oregonstate.edu/courses/2053263/files/118558879?wrap=1,Complete or review this prep item before the related graded work.
295,2053263,MTH-253,task-00298-mth-253-prep-reading-mth-253-final-exam-practice-problems-answers-pdf,prep_reading,MTH 253 - Final Exam Practice Problems - Answers.pdf,,,no_due_found,,,,,,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-download-118558944,download,https://canvas.oregonstate.edu/courses/2053263/files/118558944/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599|https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599#,Complete or review this prep item before the related graded work.
296,2053263,MTH-253,task-00302-mth-253-prep-reading-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-4,prep_reading,MTH 253 - Final Exam Practice Problems - Answers.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Finals Week,mi-mth-253-26885599,prep_required,medium,candidate,,obj-mth-253-file-118558944,file,https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599|https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599#|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
297,2053263,MTH-253,task-00299-mth-253-prep-reading-mth-253-final-exam-practice-problems-pdf,prep_reading,MTH 253 - Final Exam Practice Problems.pdf,,,no_due_found,,,,,,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-download-118558956,download,https://canvas.oregonstate.edu/courses/2053263/files/118558956/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598|https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598#,Complete or review this prep item before the related graded work.
298,2053263,MTH-253,task-00303-mth-253-prep-reading-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026,prep_reading,MTH 253 - Final Exam Practice Problems.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Finals Week,mi-mth-253-26885598,prep_required,medium,candidate,,obj-mth-253-file-118558956,file,https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598|https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598#|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
301,2053263,MTH-253,task-00300-mth-253-prep-reading-practice-quiz-pdf,prep_reading,Practice-Quiz.pdf,,,no_due_found,,,,,,prep_required,medium,candidate,needs_download|needs_manual_decision,obj-mth-253-download-119294133,download,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1|https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971?module_item_id=26982050|https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971|https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971?module_item_id=26982050#|https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/history?version=2,Complete or review this prep item before the related graded work.
305,2053263,MTH-253,task-00288-mth-253-prep-reading-topic-unit-1-q-a-discussion-board-optional,prep_reading,Topic: Unit 1 - Q&A Discussion Board (Optional),,,no_due_found,,,,Unit 1 - Week 1,mi-mth-253-26885531,prep_required,medium,candidate,,obj-mth-253-discussion-11558490,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558490?module_item_id=26885531|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558490|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
310,2053263,MTH-253,task-00308-mth-253-prep-reading-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 1 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 1 - Week 1,mi-mth-253-26885530,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-page-unit-1-learning-materials,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-learning-materials?module_item_id=26885530|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
311,2053263,MTH-253,task-00309-mth-253-prep-reading-unit-1-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 1 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 1 - Week 1,mi-mth-253-26885529,prep_required,medium,candidate,,obj-mth-253-page-unit-1-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-overview?module_item_id=26885529|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
313,2053263,MTH-253,task-00310-mth-253-prep-reading-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 2 - Week 2 and Week 3,mi-mth-253-26885543,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-page-unit-2-learning-materials,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
314,2053263,MTH-253,task-00311-mth-253-prep-reading-unit-2-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 2 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 2 - Week 2 and Week 3,mi-mth-253-26885542,prep_required,medium,candidate,,obj-mth-253-page-unit-2-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-overview?module_item_id=26885542|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
316,2053263,MTH-253,task-00312-mth-253-prep-reading-unit-3-learning-materials-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 3 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885556,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-page-unit-3-learning-materials,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-3-learning-materials?module_item_id=26885556|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
317,2053263,MTH-253,task-00313-mth-253-prep-reading-unit-3-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 3 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885555,prep_required,medium,candidate,,obj-mth-253-page-unit-3-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-3-overview?module_item_id=26885555|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
319,2053263,MTH-253,task-00314-mth-253-prep-reading-unit-4-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 4 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885570,prep_required,medium,candidate,,obj-mth-253-page-unit-4-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-4-overview?module_item_id=26885570|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
321,2053263,MTH-253,task-00315-mth-253-prep-reading-unit-5-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 5 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 5 - Covers Week 10,mi-mth-253-26885585,prep_required,medium,candidate,,obj-mth-253-page-unit-5-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-5-overview?module_item_id=26885585|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
344,2053526,PHY-212,task-00389-phy-212-lecture-video-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,lecture_video,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 2 | Rotation,mi-phy-212-26896976,prep_required,medium,candidate,needs_manual_decision,obj-phy-212-page-excel-skills-handout-2,page,https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976|https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
415,2053526,PHY-212,task-00403-phy-212-prep-reading-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212,prep_reading,Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 1 | Circular Motion,mi-phy-212-26896959,prep_required,medium,candidate,,obj-phy-212-page-module-1-7c-circular-motion-7c-learning-materials,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials?module_item_id=26896959|https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
417,2053526,PHY-212,task-00405-phy-212-prep-reading-module-2-overview-of-rotation-general-physics-with-calculus-ph-212-400-u2026,prep_reading,Module 2 | Overview of Rotation: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 2 | Rotation,mi-phy-212-26896969,prep_required,medium,candidate,,obj-phy-212-page-module-2-7c-overview-of-rotation,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-2-%7C-overview-of-rotation?module_item_id=26896969|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
418,2053526,PHY-212,task-00406-phy-212-prep-reading-module-2-rotation-learning-materials-general-physics-with-calculus-ph-212-400-u2,prep_reading,Module 2 | Rotation | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 2 | Rotation,mi-phy-212-26896970,prep_required,medium,candidate,,obj-phy-212-page-module-2-7c-rotation-7c-learning-materials,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-2-%7C-rotation-%7C-learning-materials?module_item_id=26896970|https://canvas.oregonstate.edu/courses/2053526/pages/module-2-%7C-rotation-%7C-learning-materials|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
419,2053526,PHY-212,task-00407-phy-212-prep-reading-module-2-rotation-required-activities-general-physics-with-calculus-ph-212-400-u,prep_reading,Module 2 | Rotation | Required Activities: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 2 | Rotation,mi-phy-212-26896971,prep_required,medium,candidate,,obj-phy-212-page-module-2-7c-rotation-7c-required-activities,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-2-%7C-rotation-%7C-required-activities?module_item_id=26896971|https://canvas.oregonstate.edu/courses/2053526/pages/module-2-%7C-rotation-%7C-required-activities|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
420,2053526,PHY-212,task-00408-phy-212-prep-reading-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u20,prep_reading,Module 3 | Gravity | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 3 | Gravity,mi-phy-212-26897002,prep_required,medium,candidate,,obj-phy-212-page-module-3-7c-gravity-7c-learning-materials,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-learning-materials?module_item_id=26897002|https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-learning-materials|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
421,2053526,PHY-212,task-00409-phy-212-prep-reading-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2,prep_reading,Module 3 | Gravity | Required Activities: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 3 | Gravity,mi-phy-212-26897003,prep_required,medium,candidate,,obj-phy-212-page-module-3-7c-gravity-7c-required-activities,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-required-activities?module_item_id=26897003|https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-required-activities|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
422,2053526,PHY-212,task-00410-phy-212-prep-reading-module-3-overview-of-gravity-general-physics-with-calculus-ph-212-400-u2026,prep_reading,Module 3 | Overview of Gravity: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 3 | Gravity,mi-phy-212-26897001,prep_required,medium,candidate,,obj-phy-212-page-module-3-7c-overview-of-gravity,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-overview-of-gravity?module_item_id=26897001|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
423,2053526,PHY-212,task-00411-phy-212-prep-reading-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-40,prep_reading,Module 4 | Oscillations | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 4 | Oscillations,mi-phy-212-26896978,prep_required,medium,candidate,,obj-phy-212-page-module-4-7c-oscillations-7c-learning-materials,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-learning-materials?module_item_id=26896978|https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-learning-materials|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
424,2053526,PHY-212,task-00412-phy-212-prep-reading-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-4,prep_reading,Module 4 | Oscillations | Required Activities: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 4 | Oscillations,mi-phy-212-26896979,prep_required,medium,candidate,,obj-phy-212-page-module-4-7c-oscillations-7c-required-activities,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-required-activities?module_item_id=26896979|https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-required-activities|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
425,2053526,PHY-212,task-00413-phy-212-prep-reading-module-4-overview-of-oscillations-general-physics-with-calculus-ph-212-400-u2026,prep_reading,Module 4 | Overview of Oscillations: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 4 | Oscillations,mi-phy-212-26896977,prep_required,medium,candidate,,obj-phy-212-page-module-4-7c-overview-of-oscillations,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-overview-of-oscillations?module_item_id=26896977|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
428,2053526,PHY-212,task-00416-phy-212-prep-reading-module-5-overview-of-waves-general-physics-with-calculus-ph-212-400-u2026,prep_reading,Module 5 | Overview of Waves: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 5 | Waves,mi-phy-212-26896983,prep_required,medium,candidate,,obj-phy-212-page-module-5-7c-overview-of-waves,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-overview-of-waves?module_item_id=26896983|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
429,2053526,PHY-212,task-00417-phy-212-prep-reading-module-5-waves-learning-materials-general-physics-with-calculus-ph-212-400-u2026,prep_reading,Module 5 | Waves | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 5 | Waves,mi-phy-212-26896984,prep_required,medium,candidate,,obj-phy-212-page-module-5-7c-waves-7c-learning-materials,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-waves-%7C-learning-materials?module_item_id=26896984|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
430,2053526,PHY-212,task-00418-phy-212-prep-reading-module-5-waves-required-activities-general-physics-with-calculus-ph-212-400-u202,prep_reading,Module 5 | Waves | Required Activities: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 5 | Waves,mi-phy-212-26896985,prep_required,medium,candidate,,obj-phy-212-page-module-5-7c-waves-7c-required-activities,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-waves-%7C-required-activities?module_item_id=26896985|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
431,2053526,PHY-212,task-00419-phy-212-prep-reading-oer-physics-textbook-general-physics-with-calculus-ph-212-400-u2026,prep_reading,OER Physics textbook: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Course information,mi-phy-212-26896949,prep_required,medium,candidate,,obj-phy-212-page-oer-physics-textbook,page,https://canvas.oregonstate.edu/courses/2053526/pages/oer-physics-textbook?module_item_id=26896949|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
458,2053526,PHY-212,task-00423-phy-212-lecture-video-simple-pendulum-instructions-general-physics-with-calculus-ph-212-400-u2026,lecture_video,Simple Pendulum Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,prep_required,medium,candidate,needs_manual_decision,obj-phy-212-page-simple-pendulum-instructions,page,https://canvas.oregonstate.edu/courses/2053526/pages/simple-pendulum-instructions,Complete or review this prep item before the related graded work.
