manual_review_id,review_item_id,suspicion_id,course_id,course_code,review_state,next_action_type,severity,category,status,object_id,task_id,module_id,module_item_id,page_id,title,source_url,related_url,evidence_id,review_id,override_id,override_status,suggested_action,detail
manual-00205,ri-00444,sus-00444,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982720,task-00090-mth-252-external-tool-integrating-natural-log-alta-specific-links-to-an-external-site,,,,Integrating Natural Log (Alta Specific) Links to an external site.,https://youtu.be/ZL3rzP04cGQ,,,review-00104,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00206,ri-00446,sus-00446,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982704,task-00091-mth-252-external-tool-integration-odd-even-function-continued-links-to-an-external-site,,,,Integration: Odd/Even function continued Links to an external site.,https://youtu.be/MKM_E81rFII,,,review-00106,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00207,ri-00448,sus-00448,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982703,task-00092-mth-252-external-tool-integration-odd-even-functions-links-to-an-external-site,,,,Integration: Odd/Even functions Links to an external site.,https://youtu.be/gxcZ80pWOx0,,,review-00108,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00208,ri-00450,sus-00450,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982669,task-00093-mth-252-external-tool-intro-definite-integral-links-to-an-external-site,,,,Intro: Definite Integral Links to an external site.,https://youtu.be/VDOBMZRWxmw,,,review-00110,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00209,ri-00452,sus-00452,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982697,task-00094-mth-252-external-tool-intro-net-change-theorem-links-to-an-external-site,,,,Intro: Net change theorem Links to an external site.,https://youtu.be/EivFp4mscX4,,,review-00112,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00210,ri-00454,sus-00454,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982721,task-00095-mth-252-external-tool-intro-integration-by-parts-links-to-an-external-site,,,,Intro. Integration by Parts Links to an external site.,https://youtu.be/xmFK_mG120k,,,review-00114,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00211,ri-00456,sus-00456,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982722,task-00096-mth-252-external-tool-intro-integration-by-parts-definite-integral-links-to-an-external-site,,,,Intro. Integration by Parts: Definite integral Links to an external site.,https://youtu.be/aA15lSLSxgE,,,review-00116,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00212,ri-00458,sus-00458,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982706,task-00097-mth-252-external-tool-intro-substitution-continued-links-to-an-external-site,,,,Intro. Substitution continued Links to an external site.,https://youtu.be/3MbdmYeYB_I,,,review-00118,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00213,ri-00460,sus-00460,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982705,task-00098-mth-252-external-tool-intro-substitution-links-to-an-external-site,,,,Intro. Substitution Links to an external site.,https://youtu.be/568hUU4beuk,,,review-00120,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00214,ri-00462,sus-00462,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982665,task-00099-mth-252-external-tool-midpoint-rule-1-links-to-an-external-site,,,,Midpoint rule 1 Links to an external site.,https://youtu.be/GIiRh4V9GvI,,,review-00122,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00215,ri-00464,sus-00464,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982666,task-00100-mth-252-external-tool-midpoint-rule-2-links-to-an-external-site,,,,Midpoint rule 2 Links to an external site.,https://youtu.be/LmVPqLOPsqc,,,review-00124,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00216,ri-00466,sus-00466,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982667,task-00101-mth-252-external-tool-midpoint-rule-with-table-links-to-an-external-site,,,,Midpoint rule with table Links to an external site.,https://youtu.be/5FYkXyyTnUE,,,review-00126,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00217,ri-00468,sus-00468,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982698,task-00102-mth-252-external-tool-net-change-in-population-links-to-an-external-site,,,,Net change in population Links to an external site.,https://youtu.be/jX2MPRxtTwE,,,review-00128,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00218,ri-00470,sus-00470,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982699,task-00103-mth-252-external-tool-net-displacement-at-time-t-alta-specific-links-to-an-external-site,,,,Net Displacement at Time t (Alta Specific) Links to an external site.,https://youtu.be/HLYafwRnYyk,,,review-00130,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00219,ri-00472,sus-00472,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982668,task-00104-mth-252-external-tool-riemann-sums-right-sum-links-to-an-external-site,,,,Riemann sums: Right Sum Links to an external site.,https://youtu.be/PjiB_-cVly0,,,review-00132,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00220,ri-00474,sus-00474,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982715,task-00105-mth-252-external-tool-substitution-example-composed-exponential-with-trig-links-to-an-external-site,,,,Substitution example: Composed exponential with trig Links to an external site.,https://youtu.be/zherIhRjLtM,,,review-00134,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00221,ri-00476,sus-00476,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982709,task-00106-mth-252-external-tool-substitution-example-exponential-links-to-an-external-site,,,,Substitution example: Exponential Links to an external site.,https://youtu.be/YvrmGNyHs90,,,review-00136,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00222,ri-00478,sus-00478,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982713,task-00107-mth-252-external-tool-substitution-example-logarithms-links-to-an-external-site,,,,Substitution example: Logarithms Links to an external site.,https://youtu.be/FJHHQdQEecE,,,review-00138,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00223,ri-00480,sus-00480,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982708,task-00108-mth-252-external-tool-substitution-example-rational-function-links-to-an-external-site,,,,Substitution example: Rational function Links to an external site.,https://youtu.be/hauyUjzRTos,,,review-00140,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00224,ri-00482,sus-00482,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982714,task-00109-mth-252-external-tool-substitution-example-rational-function-with-logs-links-to-an-external-site,,,,Substitution example: Rational function with logs Links to an external site.,https://youtu.be/VY5r1-9apdc,,,review-00142,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00225,ri-00484,sus-00484,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982710,task-00110-mth-252-external-tool-substitution-example-trig-links-to-an-external-site,,,,Substitution example: Trig Links to an external site.,https://youtu.be/YvrmGNyHs90,,,review-00144,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00226,ri-00486,sus-00486,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982707,task-00111-mth-252-external-tool-substitution-with-definite-integrals-links-to-an-external-site,,,,Substitution with definite integrals Links to an external site.,https://youtu.be/emRDaSYCLMs,,,review-00146,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00227,ri-00488,sus-00488,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982716,task-00112-mth-252-external-tool-substitution-with-indefinite-integral-links-to-an-external-site,,,,Substitution with indefinite integral Links to an external site.,https://youtu.be/GQC0YcyEzto,,,review-00148,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00228,ri-00490,sus-00490,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982711,task-00113-mth-252-external-tool-substitution-inverse-trig-example-1-links-to-an-external-site,,,,Substitution: Inverse trig example 1 Links to an external site.,https://youtu.be/J6MvP8SYVfo,,,review-00150,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00229,ri-00492,sus-00492,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982712,task-00114-mth-252-external-tool-substitution-inverse-trig-example-2-links-to-an-external-site,,,,Substitution: Inverse trig example 2 Links to an external site.,https://youtu.be/ypoOeSJjp4k,,,review-00152,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00230,ri-00494,sus-00494,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982689,task-00115-mth-252-external-tool-the-antiderivative-trig-links-to-an-external-site,,,,The antiderivative (trig) Links to an external site.,https://youtu.be/7TPVm_DwsYE,,,review-00154,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00231,ri-00496,sus-00496,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982687,task-00116-mth-252-external-tool-the-antiderivative-1-links-to-an-external-site,,,,The antiderivative 1 Links to an external site.,https://youtu.be/US8p_qO4Or8,,,review-00156,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00232,ri-00498,sus-00498,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982688,task-00117-mth-252-external-tool-the-antiderivative-2-links-to-an-external-site,,,,The antiderivative 2 Links to an external site.,https://youtu.be/0s4_ojV_HNY,,,review-00158,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00233,ri-00500,sus-00500,2080857,MTH-252,needs_manual_decision,manual_review,medium,review_queue,external_surface,obj-mth-252-external-url-26982701,task-00118-mth-252-external-tool-velocity-example-1-links-to-an-external-site,,,,Velocity example 1 Links to an external site.,https://youtu.be/VS2CEu6qbUg,,,review-00160,,,Inspect external tool/link if it may contain required work.,Inspect external tool/link if it may contain required work.
manual-00234,ri-00568,sus-00568,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-mth-252-assignment-syllabus,task-00041-mth-252-graded-task-syllabus-for-integral-calculus-mth-252z-400-u2026,,,,Syllabus for INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|critical_setup; review_state=candidate
manual-00235,ri-00574,sus-00574,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-252-download-119223565,task-00052-mth-252-critical-setup-achieve-registration-process-v3-pdf,,,,Achieve Registration Process_v3.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223565/download?download_frd=1|https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524|https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524#,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference|download_indexed_not_read; review_state=candidate
manual-00236,ri-00575,sus-00575,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-252-download-119246076,task-00053-mth-252-critical-setup-mth-252z-400-syllabus-u26-gilliam-pdf,,,,MTH 252Z-400 Syllabus U26 Gilliam.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119246076/download?download_frd=1|https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-6-slash-21-%3E-both-sections-400-and-401?module_item_id=26982522|https://canvas.oregonstate.edu/courses/2080857/files/119246076?wrap=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference|download_indexed_not_read; review_state=candidate
manual-00237,ri-00576,sus-00576,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-252-download-119246078,task-00054-mth-252-critical-setup-mth-252z-401-syllabus-u26-gilliam-pdf,,,,MTH 252Z-401 Syllabus U26 Gilliam.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119246078/download?download_frd=1|https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-6-slash-21-%3E-both-sections-400-and-401?module_item_id=26982522|https://canvas.oregonstate.edu/courses/2080857/files/119246078?wrap=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference|download_indexed_not_read; review_state=candidate
manual-00238,ri-00577,sus-00577,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-252-download-119246095,task-00055-mth-252-critical-setup-mth-252-online-course-calendar-pdf,,,,MTH-252-Online-Course-Calendar.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119246095/download?download_frd=1|https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-6-slash-21-%3E-both-sections-400-and-401?module_item_id=26982522|https://canvas.oregonstate.edu/courses/2080857/files/119246095?wrap=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference|download_indexed_not_read; review_state=candidate
manual-00239,ri-00578,sus-00578,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-252-file-119246076,task-00127-mth-252-critical-setup-mth-252z-400-syllabus-u26-gilliam-pdf-integral-calculus-mth-252z-400-u2026,,,,MTH 252Z-400 Syllabus U26 Gilliam.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119246076?wrap=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
manual-00240,ri-00579,sus-00579,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-252-file-119246078,task-00128-mth-252-critical-setup-mth-252z-401-syllabus-u26-gilliam-pdf-integral-calculus-mth-252z-400-u2026,,,,MTH 252Z-401 Syllabus U26 Gilliam.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119246078?wrap=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
manual-00241,ri-00580,sus-00580,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-252-file-119246095,task-00129-mth-252-critical-setup-mth-252-online-course-calendar-pdf-integral-calculus-mth-252z-400-u2026,,,,MTH-252-Online-Course-Calendar.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119246095?wrap=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
manual-00242,ri-00581,sus-00581,2080857,MTH-252,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-252-page-front-page,task-00226-mth-252-critical-setup-front-page-integral-calculus-mth-252z-400-u2026,,,,Front Page: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/pages/front-page,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup; review_state=candidate
manual-00243,ri-00599,sus-00599,2053263,MTH-253,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-mth-253-assignment-syllabus,task-00259-mth-253-graded-task-syllabus-for-sequences-and-series-mth-253z-400-u2026,,,,Syllabus for SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/assignments/syllabus,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|critical_setup|prep_reading; review_state=candidate
manual-00244,ri-00611,sus-00611,2053263,MTH-253,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-mth-253-discussion-11558488,task-00285-mth-253-graded-task-topic-welcome-to-week-1,,,,Topic: Welcome to Week 1!,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558488,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|critical_setup|prep_reading|lecture_video; review_state=candidate
manual-00245,ri-00613,sus-00613,2053263,MTH-253,needs_manual_decision,manual_review,medium,task_without_module,prep_reading,obj-mth-253-download-118558944,task-00286-mth-253-prep-reading-mth-253-final-exam-practice-problems-answers-pdf,,,,MTH 253 - Final Exam Practice Problems - Answers.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558944/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599|https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599#,,,,,,Confirm whether this task is intentionally outside Modules.,labels=prep_reading|file_reference|download_indexed_not_read; review_state=needs_review
manual-00246,ri-00614,sus-00614,2053263,MTH-253,needs_manual_decision,manual_review,medium,task_without_module,prep_reading,obj-mth-253-download-118558956,task-00287-mth-253-prep-reading-mth-253-final-exam-practice-problems-pdf,,,,MTH 253 - Final Exam Practice Problems.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558956/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598|https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598#,,,,,,Confirm whether this task is intentionally outside Modules.,labels=prep_reading|file_reference|download_indexed_not_read; review_state=needs_review
manual-00247,ri-00615,sus-00615,2053263,MTH-253,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-mth-253-file-119228487,task-00290-mth-253-critical-setup-mth-253-course-syllabus-summer-2026-pdf-sequences-and-series-mth-253z-400-u2026,,,,MTH_253_Course_Syllabus_Summer_2026.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/119228487?wrap=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
manual-00248,ri-00622,sus-00622,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-assignment-10557057,task-00306-phy-212-graded-task-lab-1-report,,,,Lab 1 Report,https://canvas.oregonstate.edu/courses/2053526/assignments/10557057|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
manual-00249,ri-00623,sus-00623,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-assignment-10591118,task-00307-phy-212-graded-task-m1-0,,,,M1-0,https://canvas.oregonstate.edu/courses/2053526/assignments/10591118|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
manual-00250,ri-00624,sus-00624,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-assignment-10592346,task-00308-phy-212-graded-task-m1-00,,,,M1-00,https://canvas.oregonstate.edu/courses/2053526/assignments/10592346|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
manual-00251,ri-00625,sus-00625,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-assignment-10592982,task-00309-phy-212-graded-task-m1-1,,,,M1-1,https://canvas.oregonstate.edu/courses/2053526/assignments/10592982|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
manual-00252,ri-00626,sus-00626,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-assignment-10593560,task-00310-phy-212-graded-task-m1-2,,,,M1-2,https://canvas.oregonstate.edu/courses/2053526/assignments/10593560|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
manual-00253,ri-00627,sus-00627,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-assignment-10557070,task-00311-phy-212-graded-task-m2-1pre,,,,M2-1pre,https://canvas.oregonstate.edu/courses/2053526/assignments/10557070|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
manual-00254,ri-00628,sus-00628,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-assignment-syllabus,task-00312-phy-212-graded-task-syllabus-for-general-physics-with-calculus-ph-212-400-u2026,,,,Syllabus for GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/assignments/syllabus,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|critical_setup; review_state=candidate
manual-00255,ri-00641,sus-00641,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-discussion-11563812,task-00324-phy-212-graded-task-topic-project-optional-step-find-group-members,,,,Topic: 🤔 Project | Optional Step: Find Group Members,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563812,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task|prep_reading; review_state=candidate
manual-00256,ri-00643,sus-00643,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-discussion-11563802,task-00325-phy-212-graded-task-topic-course-introductions,,,,Topic: Course Introductions,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563802,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
manual-00257,ri-00645,sus-00645,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,graded_task,obj-phy-212-discussion-11579973,task-00326-phy-212-graded-task-topic-lab-1-discussion-lab-group-22,,,,Topic: Lab 1 Discussion - Lab Group 22,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579973,,,,,,Confirm whether this task is intentionally outside Modules.,labels=graded_task; review_state=candidate
manual-00258,ri-00647,sus-00647,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-118705530,task-00327-phy-212-critical-setup-camscanner,,,,CamScanner,https://canvas.oregonstate.edu/courses/2053526/files/118705530/download?wrap=1|https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference|download_indexed_not_read; review_state=candidate
manual-00259,ri-00648,sus-00648,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-119256249,task-00328-phy-212-critical-setup-first-day-overview-pdf,,,,first day overview.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119256249/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053526/files/119256249?module_item_id=26997777|https://canvas.oregonstate.edu/courses/2053526/files/119256249?module_item_id=26997777#,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|prep_reading|file_reference; review_state=candidate
manual-00260,ri-00649,sus-00649,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,prep_reading,obj-phy-212-download-119284452,task-00329-phy-212-prep-reading-m1-00-pdf,,,,M1-00.pdf,https://canvas.oregonstate.edu/users/6660414/files/119284452/download?verifier=tdhRrXaJuL3lgDaVYfufXRkHXlGkrpdaExKG1oBJ&download_frd=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001#,,,,,,Confirm whether this task is intentionally outside Modules.,labels=prep_reading|file_reference|download_needs_ocr; review_state=needs_review
manual-00261,ri-00650,sus-00650,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,prep_reading,obj-phy-212-download-119291668,task-00330-phy-212-prep-reading-m1-01-pdf,,,,M1-01.pdf,https://canvas.oregonstate.edu/users/6660414/files/119291668/download?verifier=cdD2R6qdibRpUciTWHAs5zvLNXk26R9XpDM5z6h2&download_frd=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/history?version=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=prep_reading|file_reference|download_needs_ocr; review_state=needs_review
manual-00262,ri-00651,sus-00651,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-download-118706071,task-00331-phy-212-critical-setup-scannable-or-geniusscan,,,,Scannable or GeniusScan,https://canvas.oregonstate.edu/courses/2053526/files/118706071/download?wrap=1|https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference|download_indexed_not_read; review_state=candidate
manual-00263,ri-00652,sus-00652,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-file-118705575,task-00332-phy-212-critical-setup-proctorio-guide-pdf-general-physics-with-calculus-ph-212-400-u2026,,,,Proctorio Guide.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/118705575?wrap=1,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup|file_reference; review_state=candidate
manual-00264,ri-00653,sus-00653,2053526,PHY-212,needs_manual_decision,manual_review,medium,task_without_module,critical_setup,obj-phy-212-page-project-7c-consequences-and-implications-of-science,task-00334-phy-212-critical-setup-project-consequences-implications-of-science-general-physics-with-calculus-ph-21,,,,🤔 Project | Consequences & Implications of Science: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/project-%7C-consequences-and-implications-of-science,,,,,,Confirm whether this task is intentionally outside Modules.,labels=critical_setup; review_state=candidate
