object_id,course_id,course_code,object_type,canvas_object_id,title,canonical_url,first_page_id,page_count,evidence_count,capture_status,read_status,notes
obj-mth-252-external-url-26982789,2080857,MTH-252,external_url,26982789,"Improper integrals 2, exponential integrand Links to an external site.",https://youtu.be/5Tz992fOYAA,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982725,2080857,MTH-252,external_url,26982725,Indefinite integral: Example 2 Links to an external site.,https://youtu.be/sW7tMxXTM0A,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982726,2080857,MTH-252,external_url,26982726,Indefinite integral: Example 3 Links to an external site.,https://youtu.be/7YWWtQqcXBc,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982727,2080857,MTH-252,external_url,26982727,"Indefinite integral: Example 4, exponential Links to an external site.",https://youtu.be/7YWWtQqcXBc,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982728,2080857,MTH-252,external_url,26982728,Indefinite integral: log Links to an external site.,https://youtu.be/uieKq2dCWRY,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982718,2080857,MTH-252,external_url,26982718,Integrating exponentials: example 2 Links to an external site.,https://youtu.be/DffQa5SyMSE,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982719,2080857,MTH-252,external_url,26982719,Integrating exponentials: Example 3 Links to an external site.,https://youtu.be/BNSonfQqHA4,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982720,2080857,MTH-252,external_url,26982720,Integrating Natural Log (Alta Specific) Links to an external site.,https://youtu.be/ZL3rzP04cGQ,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982747,2080857,MTH-252,external_url,26982747,Integration using long division Links to an external site.,https://youtu.be/JIIbmjyrIf8,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982753,2080857,MTH-252,external_url,26982753,Integration with long division Links to an external site.,https://youtu.be/JIIbmjyrIf8,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982752,2080857,MTH-252,external_url,26982752,Integration with PFD Links to an external site.,https://youtu.be/PjsDXfQ8QwQ,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982704,2080857,MTH-252,external_url,26982704,Integration: Odd/Even function continued Links to an external site.,https://youtu.be/MKM_E81rFII,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982703,2080857,MTH-252,external_url,26982703,Integration: Odd/Even functions Links to an external site.,https://youtu.be/gxcZ80pWOx0,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982669,2080857,MTH-252,external_url,26982669,Intro: Definite Integral Links to an external site.,https://youtu.be/VDOBMZRWxmw,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982697,2080857,MTH-252,external_url,26982697,Intro: Net change theorem Links to an external site.,https://youtu.be/EivFp4mscX4,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982754,2080857,MTH-252,external_url,26982754,Intro. Area between curves Links to an external site.,https://youtu.be/de-0e0nYf5I,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982788,2080857,MTH-252,external_url,26982788,Intro. Improper integrals Links to an external site.,https://youtu.be/F19y9IiH-cM,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982723,2080857,MTH-252,external_url,26982723,Intro. indefinite integral continued Links to an external site.,https://youtu.be/tP34NbvFbW4,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982724,2080857,MTH-252,external_url,26982724,Intro. Integration by Parts example 1 Links to an external site.,https://youtu.be/815s-YB9X44,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982721,2080857,MTH-252,external_url,26982721,Intro. Integration by Parts Links to an external site.,https://youtu.be/xmFK_mG120k,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982722,2080857,MTH-252,external_url,26982722,Intro. Integration by Parts: Definite integral Links to an external site.,https://youtu.be/aA15lSLSxgE,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982751,2080857,MTH-252,external_url,26982751,Intro. Integration with PFD Links to an external site.,https://youtu.be/AHNSE0ri3i0,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982748,2080857,MTH-252,external_url,26982748,Intro. Partial fraction decomposition (PFD) Links to an external site.,https://youtu.be/c2oLHtPA03U,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982768,2080857,MTH-252,external_url,26982768,Intro. shell method Links to an external site.,https://youtu.be/pCMkHkprN0I,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982706,2080857,MTH-252,external_url,26982706,Intro. Substitution continued Links to an external site.,https://youtu.be/3MbdmYeYB_I,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982705,2080857,MTH-252,external_url,26982705,Intro. Substitution Links to an external site.,https://youtu.be/568hUU4beuk,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982739,2080857,MTH-252,external_url,26982739,Intro. Trig substitution 1 Links to an external site.,https://youtu.be/yS7Mgsvwdkw,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982741,2080857,MTH-252,external_url,26982741,Intro. Trig substitution 2 Links to an external site.,https://youtu.be/kSW4sEg_VdQ,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982740,2080857,MTH-252,external_url,26982740,Intro. Trigonometric Substitution continued Links to an external site.,https://youtu.be/cyi-qyG1Yds,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982759,2080857,MTH-252,external_url,26982759,Intro. volume by slicing Links to an external site.,https://youtu.be/Q8c8Gs1OUgk,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982665,2080857,MTH-252,external_url,26982665,Midpoint rule 1 Links to an external site.,https://youtu.be/GIiRh4V9GvI,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982666,2080857,MTH-252,external_url,26982666,Midpoint rule 2 Links to an external site.,https://youtu.be/LmVPqLOPsqc,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982667,2080857,MTH-252,external_url,26982667,Midpoint rule with table Links to an external site.,https://youtu.be/5FYkXyyTnUE,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982698,2080857,MTH-252,external_url,26982698,Net change in population Links to an external site.,https://youtu.be/jX2MPRxtTwE,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982699,2080857,MTH-252,external_url,26982699,Net Displacement at Time t (Alta Specific) Links to an external site.,https://youtu.be/HLYafwRnYyk,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982750,2080857,MTH-252,external_url,26982750,PFD degree 2/3 Links to an external site.,https://youtu.be/04RSkBwVzK0,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982749,2080857,MTH-252,external_url,26982749,PFD example 2 Links to an external site.,https://youtu.be/SQ4l8yDlBVE,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982668,2080857,MTH-252,external_url,26982668,Riemann sums: Right Sum Links to an external site.,https://youtu.be/PjiB_-cVly0,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982769,2080857,MTH-252,external_url,26982769,Shell method 2 Links to an external site.,https://youtu.be/3B2YQbEzshg,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982770,2080857,MTH-252,external_url,26982770,Shell method 3 Links to an external site.,https://youtu.be/DHCWM-Pg_Yw,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982771,2080857,MTH-252,external_url,26982771,Shell method 4 around y-axis Links to an external site.,https://youtu.be/aW_3JoRHsPU,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982772,2080857,MTH-252,external_url,26982772,Shell method around x=4 Links to an external site.,https://youtu.be/fAKmfe_5QWw,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982715,2080857,MTH-252,external_url,26982715,Substitution example: Composed exponential with trig Links to an external site.,https://youtu.be/zherIhRjLtM,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982709,2080857,MTH-252,external_url,26982709,Substitution example: Exponential Links to an external site.,https://youtu.be/YvrmGNyHs90,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982713,2080857,MTH-252,external_url,26982713,Substitution example: Logarithms Links to an external site.,https://youtu.be/FJHHQdQEecE,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982708,2080857,MTH-252,external_url,26982708,Substitution example: Rational function Links to an external site.,https://youtu.be/hauyUjzRTos,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982714,2080857,MTH-252,external_url,26982714,Substitution example: Rational function with logs Links to an external site.,https://youtu.be/VY5r1-9apdc,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982710,2080857,MTH-252,external_url,26982710,Substitution example: Trig Links to an external site.,https://youtu.be/YvrmGNyHs90,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982707,2080857,MTH-252,external_url,26982707,Substitution with definite integrals Links to an external site.,https://youtu.be/emRDaSYCLMs,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982716,2080857,MTH-252,external_url,26982716,Substitution with indefinite integral Links to an external site.,https://youtu.be/GQC0YcyEzto,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982711,2080857,MTH-252,external_url,26982711,Substitution: Inverse trig example 1 Links to an external site.,https://youtu.be/J6MvP8SYVfo,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982712,2080857,MTH-252,external_url,26982712,Substitution: Inverse trig example 2 Links to an external site.,https://youtu.be/ypoOeSJjp4k,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982689,2080857,MTH-252,external_url,26982689,The antiderivative (trig) Links to an external site.,https://youtu.be/7TPVm_DwsYE,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982687,2080857,MTH-252,external_url,26982687,The antiderivative 1 Links to an external site.,https://youtu.be/US8p_qO4Or8,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982688,2080857,MTH-252,external_url,26982688,The antiderivative 2 Links to an external site.,https://youtu.be/0s4_ojV_HNY,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982738,2080857,MTH-252,external_url,26982738,Trig Integrals: All EVEN exponents Links to an external site.,https://youtu.be/rpbr2nH7lNY,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982736,2080857,MTH-252,external_url,26982736,Trig Integrals: ODD power of tangent Links to an external site.,https://youtu.be/RJ2rD54H_cA,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982737,2080857,MTH-252,external_url,26982737,Trig Integrals: Power reducing example 1 Links to an external site.,https://youtu.be/heHZz041JSI,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982742,2080857,MTH-252,external_url,26982742,Trig substitution example 3 Links to an external site.,https://youtu.be/UHRmp07p9IA,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982743,2080857,MTH-252,external_url,26982743,Trig substitution example 4 Links to an external site.,https://youtu.be/a-f63vZVuBQ,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982744,2080857,MTH-252,external_url,26982744,Trig substitution example 5 Links to an external site.,https://youtu.be/jZa4FM6l6pM,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982746,2080857,MTH-252,external_url,26982746,Trig substitution with definite integral Links to an external site.,https://youtu.be/TMV5avDezeA,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982745,2080857,MTH-252,external_url,26982745,Trig substitution with secant Links to an external site.,https://youtu.be/snUBWVMPWfQ,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982658,2080857,MTH-252,external_url,26982658,"Upper, Lower, Left, and Right Sums Links to an external site.",https://youtu.be/bVYrCrG0ggo,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982701,2080857,MTH-252,external_url,26982701,Velocity example 1 Links to an external site.,https://youtu.be/VS2CEu6qbUg,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982760,2080857,MTH-252,external_url,26982760,Volume by slicing 2 Links to an external site.,https://youtu.be/BQ5sg21w-lA,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982765,2080857,MTH-252,external_url,26982765,Washer method 1 Links to an external site.,https://youtu.be/rbqWHbxmVUI,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982766,2080857,MTH-252,external_url,26982766,"Washer method 2, around y=3 Links to an external site.",https://youtu.be/6zaqRVD90mY,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982767,2080857,MTH-252,external_url,26982767,"Washer method 3, around x=5 Links to an external site.",https://youtu.be/2yd_Ae-7wls,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982657,2080857,MTH-252,external_url,26982657,What is Calculus? Links to an external site.,https://youtu.be/tXnYk5zLPTI,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982781,2080857,MTH-252,external_url,26982781,Work: Lifting bucket with cable mass Links to an external site.,https://youtu.be/pKZzfYIgq1Q,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982780,2080857,MTH-252,external_url,26982780,Work: lifting leaking bucket Links to an external site.,https://youtu.be/YMaR5KJj2zQ,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982778,2080857,MTH-252,external_url,26982778,Work: Spring stretch 1 Links to an external site.,https://youtu.be/3_-7IJO6EVc,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982779,2080857,MTH-252,external_url,26982779,Work: Spring stretch 2 Links to an external site.,https://youtu.be/Fd65ZxqpktE,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982782,2080857,MTH-252,external_url,26982782,Work: Vertical pumping Links to an external site.,https://youtu.be/T7sma-7qQFA,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982783,2080857,MTH-252,external_url,26982783,"Work: Vertical pumping, isosceles triangle Links to an external site.",https://youtu.be/1x-xMf4TFNM,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-external-url-26982784,2080857,MTH-252,external_url,26982784,"Work: Vertical pumping, quadratic cross sections Links to an external site.",https://youtu.be/RPXnZl3przM,,0,1,external_unvisited,not_read_external,Object inferred from module item listing without captured destination page.
obj-mth-252-file-119223553,2080857,MTH-252,file,119223553,252-Lecture-1.1-to-ME1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982546,00050-mth-252-module-item-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,3,5,captured,captured_rendered_page,
obj-mth-252-file-119223594,2080857,MTH-252,file,119223594,252-Lecture-1.3-to-ME2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223594?module_item_id=26982565,00069-mth-252-module-item-252-lecture-1-3-to-me2-pdf-integral-calculus-mth-252z-400-u2026,4,6,captured,captured_rendered_page,
obj-mth-252-file-119223597,2080857,MTH-252,file,119223597,252-Lecture-2.1-to-ME4.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223597?module_item_id=26982610,00114-mth-252-module-item-252-lecture-2-1-to-me4-pdf-integral-calculus-mth-252z-400-u2026,4,6,captured,captured_rendered_page,
obj-mth-252-file-119223617,2080857,MTH-252,file,119223617,"252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",https://canvas.oregonstate.edu/courses/2080857/files/119223617?wrap=1,00432-mth-252-linked-detail-252-lecture-2-5-to-me5-pages-5-8-13-17-19-20-1-1-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223618,2080857,MTH-252,file,119223618,"252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026)",https://canvas.oregonstate.edu/courses/2080857/files/119223618?wrap=1,00438-mth-252-linked-detail-252-lecture-2-5-to-me5-pages-5-8-13-17-19-20-1-2-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223598,2080857,MTH-252,file,119223598,252-Lecture-2.5-to-ME5.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223598?module_item_id=26982633,00137-mth-252-module-item-252-lecture-2-5-to-me5-pdf-integral-calculus-mth-252z-400-u2026,4,6,captured,captured_rendered_page,
obj-mth-252-file-119223561,2080857,MTH-252,file,119223561,252-Lecture-3.1-to-ME3.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223561?module_item_id=26982588,00092-mth-252-module-item-252-lecture-3-1-to-me3-pdf-integral-calculus-mth-252z-400-u2026,4,6,captured,captured_rendered_page,
obj-mth-252-file-119223565,2080857,MTH-252,file,119223565,Achieve Registration Process_v3.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524,00033-mth-252-module-item-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,2,3,captured,captured_rendered_page,
obj-mth-252-file-119223466,2080857,MTH-252,file,119223466,Lecture-2.3-2.4.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223466?module_item_id=26982622,00126-mth-252-module-item-lecture-2-3-2-4-pdf-integral-calculus-mth-252z-400-u2026,2,3,captured,captured_rendered_page,
obj-mth-252-file-119223595,2080857,MTH-252,file,119223595,Lecture-3.1-3.2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223595?module_item_id=26982590,00094-mth-252-module-item-lecture-3-1-3-2-pdf-integral-calculus-mth-252z-400-u2026,1,2,captured,captured_rendered_page,
obj-mth-252-file-119363995,2080857,MTH-252,file,119363995,ME1-U26-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119363995?wrap=1,00364-mth-252-linked-detail-me1-u26-template-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223455,2080857,MTH-252,file,119223455,ME2-Retake-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223455?wrap=1,00445-mth-252-linked-detail-me2-retake-template-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223588,2080857,MTH-252,file,119223588,ME2-W26-Template-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223588?wrap=1,00391-mth-252-linked-detail-me2-w26-template-1-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223587,2080857,MTH-252,file,119223587,ME2-W26-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223587?wrap=1,00390-mth-252-linked-detail-me2-w26-template-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223623,2080857,MTH-252,file,119223623,ME3-Retake-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223623?wrap=1,00447-mth-252-linked-detail-me3-retake-template-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223452,2080857,MTH-252,file,119223452,ME4-Retake-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223452?wrap=1,00449-mth-252-linked-detail-me4-retake-template-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223484,2080857,MTH-252,file,119223484,MLC Hours.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223484?module_item_id=26982536,00042-mth-252-module-item-mlc-hours-pdf-integral-calculus-mth-252z-400-u2026,2,3,captured,captured_rendered_page,
obj-mth-252-file-119353385,2080857,MTH-252,file,119353385,MTH 252Z-400 Syllabus U26 Gilliam-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119353385?wrap=1,00346-mth-252-linked-detail-mth-252z-400-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119353386,2080857,MTH-252,file,119353386,MTH 252Z-401 Syllabus U26 Gilliam-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119353386?wrap=1,00348-mth-252-linked-detail-mth-252z-401-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119246095,2080857,MTH-252,file,119246095,MTH-252-Online-Course-Calendar.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119246095?wrap=1,00349-mth-252-linked-detail-mth-252-online-course-calendar-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223585,2080857,MTH-252,file,119223585,U2-SG-Partial-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223585?wrap=1,00393-mth-252-linked-detail-u2-sg-partial-key-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223497,2080857,MTH-252,file,119223497,Unit-1-Student-Study-Guide-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223497?wrap=1,00366-mth-252-linked-detail-unit-1-student-study-guide-key-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223514,2080857,MTH-252,file,119223514,Unit-1-Student-Study-Guide.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223514?wrap=1,00365-mth-252-linked-detail-unit-1-student-study-guide-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223496,2080857,MTH-252,file,119223496,Unit-2-Student-Study-Guide.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223496?wrap=1,00392-mth-252-linked-detail-unit-2-student-study-guide-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223581,2080857,MTH-252,file,119223581,WHW1-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223581?module_item_id=26982502,00026-mth-252-module-item-whw1-key-pdf-integral-calculus-mth-252z-400-u2026,2,3,captured,captured_rendered_page,
obj-mth-252-file-119223582,2080857,MTH-252,file,119223582,WHW2-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223582?module_item_id=26982503,00027-mth-252-module-item-whw2-key-pdf-integral-calculus-mth-252z-400-u2026,2,3,captured,captured_rendered_page,
obj-mth-252-file-119223584,2080857,MTH-252,file,119223584,WHW3-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223584?module_item_id=26982504,00028-mth-252-module-item-whw3-key-pdf-integral-calculus-mth-252z-400-u2026,2,3,captured,captured_rendered_page,
obj-mth-252-file-119223574,2080857,MTH-252,file,119223574,WHW3-Template-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223574?wrap=1,00370-mth-252-linked-detail-whw3-template-1-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223566,2080857,MTH-252,file,119223566,WHW4-Template-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223566?wrap=1,00384-mth-252-linked-detail-whw4-template-1-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
obj-mth-252-file-119223525,2080857,MTH-252,file,119223525,WHW4-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223525?wrap=1,00385-mth-252-linked-detail-whw4-template-pdf-integral-calculus-mth-252z-400-u2026,1,1,captured,captured_rendered_page,
