course_id,course_code,module_id,module_order,module_title,module_item_id,canvas_module_item_id,item_order,module_item_title,item_type,destination_object_id,destination_object_type,destination_canvas_object_id,destination_page_id,capture_status,has_task,task_id,task_type,task_review_state,classification_category,classification_labels,confidence,in_assignments_surface,in_grades_surface,has_download,has_review,review_reasons,issue_types,crosscheck_status,notes,source_page_id,source_url,destination_url
2080857,MTH-252,mod-mth-252-001-keys-solutions,1,Keys/Solutions,mi-mth-252-26982502,26982502,1,WHW1-Key.pdf,Attachment,obj-mth-252-file-119223581,file,119223581,00026-mth-252-module-item-whw1-key-pdf-integral-calculus-mth-252z-400-u2026,captured,no,,,,file_reference,file_reference,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/files/119223581?module_item_id=26982502
2080857,MTH-252,mod-mth-252-001-keys-solutions,1,Keys/Solutions,mi-mth-252-26982503,26982503,2,WHW2-Key.pdf,Attachment,obj-mth-252-file-119223582,file,119223582,00027-mth-252-module-item-whw2-key-pdf-integral-calculus-mth-252z-400-u2026,captured,no,,,,file_reference,file_reference,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/files/119223582?module_item_id=26982503
2080857,MTH-252,mod-mth-252-001-keys-solutions,1,Keys/Solutions,mi-mth-252-26982504,26982504,3,WHW3-Key.pdf,Attachment,obj-mth-252-file-119223584,file,119223584,00028-mth-252-module-item-whw3-key-pdf-integral-calculus-mth-252z-400-u2026,captured,no,,,,file_reference,file_reference,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/files/119223584?module_item_id=26982504
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982519,26982519,4,Start Here — Overview,Page,obj-mth-252-page-start-here-overview,page,start-here-overview,00029-mth-252-module-item-start-here-overview-integral-calculus-mth-252z-400-u2026,captured,yes,task-00253-mth-252-required-ungraded-task-start-here-overview-integral-calculus-mth-252z-400-u2026,required_ungraded_task,candidate,required_ungraded_task,required_ungraded_task,medium,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-overview?module_item_id=26982519
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982520,26982520,5,Start Here — Instructor Information & Communication Policy,Page,obj-mth-252-page-start-here-instructor-information-and-communication-policy,page,start-here-instructor-information-and-communication-policy,00030-mth-252-module-item-start-here-instructor-information-communication-policy-integral-calculus-mth-252z-400-u2026,captured,no,,,,required_ungraded_task,required_ungraded_task|admin_policy,medium,no,no,no,no,,redirected,module_item_important_reference,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-instructor-information-and-communication-policy?module_item_id=26982520
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982522,26982522,6,Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401,Page,obj-mth-252-page-syllabus-and-calendar-as-of-7-slash-05-3e-both-sections-400-and-401,page,syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401,00031-mth-252-module-item-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,captured,yes,task-00255-mth-252-critical-setup-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth,critical_setup,candidate,critical_setup,required_ungraded_task|critical_setup,high,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26990499,26990499,7,Get your MTH 252Z Course Materials! (Access Code + Ebook),Page,obj-mth-252-page-get-your-mth-252z-course-materials-access-code-ebook,page,get-your-mth-252z-course-materials-access-code-+-ebook,00032-mth-252-module-item-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-400-u2026,captured,yes,task-00241-mth-252-critical-setup-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-,critical_setup,candidate,critical_setup,critical_setup|prep_reading,high,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/get-your-mth-252z-course-materials-access-code-+-ebook?module_item_id=26990499
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982524,26982524,8,Achieve Registration Process_v3.pdf,Attachment,obj-mth-252-file-119223565,file,119223565,00033-mth-252-module-item-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,captured,yes,task-00207-mth-252-critical-setup-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,critical_setup,candidate,critical_setup,critical_setup|file_reference,high,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982525,26982525,9,Free Trial/Grace Period in Achieve (2 weeks),Page,obj-mth-252-page-free-trial-slash-grace-period-in-achieve-2-weeks,page,free-trial-slash-grace-period-in-achieve-2-weeks,00034-mth-252-module-item-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,captured,yes,task-00239-mth-252-required-ungraded-task-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,required_ungraded_task,candidate,required_ungraded_task,required_ungraded_task,medium,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/free-trial-slash-grace-period-in-achieve-2-weeks?module_item_id=26982525
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982526,26982526,10,OpenStax Course Online Textbook (pdf downloadable) Links to an external site.,External Url,obj-mth-252-module-item-26982526,module_item,26982526,00351-mth-252-linked-detail-openstax-course-online-textbook-pdf-downloadable,captured,yes,task-00219-mth-252-prep-reading-openstax-course-online-textbook-pdf-downloadable,prep_reading,candidate,prep_reading,prep_reading,medium,no,no,no,no,,,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982526
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982527,26982527,11,Gradescope Submissions - Students are held accountable for verifying submissions 8,Context Module Sub Header,obj-mth-252-module-subheader-26982527,module_subheader,26982527,,structural_marker,yes,task-00224-mth-252-critical-setup-gradescope-submissions-students-are-held-accountable-for-verifying-submissions-8,critical_setup,candidate,critical_setup,critical_setup,high,no,no,no,no,,,module_item_reference_only,Object inferred from module item listing without captured destination page.,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982528,26982528,12,Videos below: Show what verifying subs looks like. 9,Context Module Sub Header,obj-mth-252-module-subheader-26982528,module_subheader,26982528,,structural_marker,yes,task-00225-mth-252-lecture-video-videos-below-show-what-verifying-subs-looks-like-9,lecture_video,candidate,lecture_video,lecture_video,medium,no,no,no,no,,,module_item_reference_only,Object inferred from module item listing without captured destination page.,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982529,26982529,13,Gradescope Submission Using Phone (no audio),External Tool,obj-mth-252-module-item-26982529,module_item,26982529,00035-mth-252-module-item-gradescope-submission-using-phone-no-audio,captured,yes,task-00214-mth-252-critical-setup-gradescope-submission-using-phone-no-audio,critical_setup,candidate,critical_setup,required_ungraded_task|critical_setup,high,no,no,no,no,,external_tool,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982529
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982530,26982530,14,Gradescope Submission Using Computer (no audio),External Tool,obj-mth-252-module-item-26982530,module_item,26982530,00036-mth-252-module-item-gradescope-submission-using-computer-no-audio,captured,yes,task-00213-mth-252-critical-setup-gradescope-submission-using-computer-no-audio,critical_setup,candidate,critical_setup,required_ungraded_task|critical_setup,high,no,no,no,no,,external_tool,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982530
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982531,26982531,15,Start Here — Where to go for help?,Page,obj-mth-252-page-start-here-where-to-go-for-help,page,start-here-where-to-go-for-help,00037-mth-252-module-item-start-here-where-to-go-for-help-integral-calculus-mth-252z-400-u2026,captured,no,,,,admin_policy,admin_policy,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-where-to-go-for-help?module_item_id=26982531
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982532,26982532,16,Start Here — Accessibility Statements & Privacy Policies,Page,obj-mth-252-page-start-here-accessibility-statements-and-privacy-policies,page,start-here-accessibility-statements-and-privacy-policies,00038-mth-252-module-item-start-here-accessibility-statements-privacy-policies-integral-calculus-mth-252z-400-u2026,captured,no,,,,admin_policy,admin_policy,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-accessibility-statements-and-privacy-policies?module_item_id=26982532
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982533,26982533,17,Start Here — Sources Cited,Page,obj-mth-252-page-start-here-sources-cited,page,start-here-sources-cited,00039-mth-252-module-item-start-here-sources-cited-integral-calculus-mth-252z-400-u2026,captured,yes,task-00254-mth-252-critical-setup-start-here-sources-cited-integral-calculus-mth-252z-400-u2026,critical_setup,candidate,critical_setup,critical_setup,high,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-sources-cited?module_item_id=26982533
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982534,26982534,18,Start Here — Conclusion,Page,obj-mth-252-page-start-here-conclusion,page,start-here-conclusion,00040-mth-252-module-item-start-here-conclusion-integral-calculus-mth-252z-400-u2026,captured,no,,,,reference,reference,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-conclusion?module_item_id=26982534
2080857,MTH-252,mod-mth-252-002-start-here,2,Start Here,mi-mth-252-26982539,26982539,19,Q&A Discussion,Discussion Topic,obj-mth-252-discussion-11593476,discussion,11593476,00041-mth-252-module-item-topic-q-a-discussion,captured,no,,,,reference,reference,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593476?module_item_id=26982539
2080857,MTH-252,mod-mth-252-003-tutoring-support-and-course-resources,3,Tutoring Support and Course Resources,mi-mth-252-26982535,26982535,20,Website: MSLC --> Peer tutoring,External Url,obj-mth-252-module-item-26982535,module_item,26982535,00353-mth-252-linked-detail-website-mslc-peer-tutoring,captured,no,,,,reference,reference,medium,no,no,no,no,,,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982535
2080857,MTH-252,mod-mth-252-003-tutoring-support-and-course-resources,3,Tutoring Support and Course Resources,mi-mth-252-26982536,26982536,21,MSLC Summer Tutoring Hours.pdf,Attachment,obj-mth-252-file-119223484,file,119223484,00042-mth-252-module-item-mlc-hours-pdf-integral-calculus-mth-252z-400-u2026,captured,no,,,,file_reference,file_reference,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/files/119223484?module_item_id=26982536
2080857,MTH-252,mod-mth-252-003-tutoring-support-and-course-resources,3,Tutoring Support and Course Resources,mi-mth-252-26982537,26982537,22,How-To Videos,Page,obj-mth-252-page-how-to-videos,page,how-to-videos,00043-mth-252-module-item-how-to-videos-integral-calculus-mth-252z-400-u2026,captured,yes,task-00242-mth-252-critical-setup-how-to-videos-integral-calculus-mth-252z-400-u2026,critical_setup,candidate,critical_setup,critical_setup|lecture_video,high,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/how-to-videos?module_item_id=26982537
2080857,MTH-252,mod-mth-252-003-tutoring-support-and-course-resources,3,Tutoring Support and Course Resources,mi-mth-252-26982538,26982538,23,CamScanner: Making ONE pdf with multiple pages Links to an external site.,External Url,obj-mth-252-external-url-26982538,external_url,26982538,,external_unvisited,yes,task-00091-mth-252-critical-setup-camscanner-making-one-pdf-with-multiple-pages-links-to-an-external-site,critical_setup,candidate,critical_setup,critical_setup|external_tool,high,no,no,no,yes,external_surface,,module_item_external_unvisited,Object inferred from module item listing without captured destination page.,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/aP78GQc9gNA
2080857,MTH-252,mod-mth-252-003-tutoring-support-and-course-resources,3,Tutoring Support and Course Resources,mi-mth-252-27022202,27022202,24,Textbook: OpenStax Calculus - Volume 1 link Links to an external site.,External Url,obj-mth-252-module-item-27022202,module_item,27022202,00354-mth-252-linked-detail-textbook-openstax-calculus-volume-1-link,captured,yes,task-00220-mth-252-prep-reading-textbook-openstax-calculus-volume-1-link,prep_reading,candidate,prep_reading,prep_reading,medium,no,no,no,no,,,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/27022202
2080857,MTH-252,mod-mth-252-004-mth-251-review-optional,4,MTH 251 Review **Optional**,mi-mth-252-26982540,26982540,25,Review (Optional) - 3.3 Differentiation Rules,External Tool,obj-mth-252-module-item-26982540,module_item,26982540,00044-mth-252-module-item-review-optional-3-3-differentiation-rules,captured,no,,,,reference,reference,medium,no,no,no,no,,external_tool,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982540
2080857,MTH-252,mod-mth-252-004-mth-251-review-optional,4,MTH 251 Review **Optional**,mi-mth-252-26982541,26982541,26,Review (Optional) - 3.5 Derivatives of Trigonometric Functions,External Tool,obj-mth-252-module-item-26982541,module_item,26982541,00045-mth-252-module-item-review-optional-3-5-derivatives-of-trigonometric-functions,captured,no,,,,reference,reference,medium,no,no,no,no,,external_tool,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982541
2080857,MTH-252,mod-mth-252-004-mth-251-review-optional,4,MTH 251 Review **Optional**,mi-mth-252-26982542,26982542,27,Review (Optional) - 3.6 The Chain Rule,External Tool,obj-mth-252-module-item-26982542,module_item,26982542,00046-mth-252-module-item-review-optional-3-6-the-chain-rule,captured,no,,,,reference,reference,medium,no,no,no,no,,external_tool,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982542
2080857,MTH-252,mod-mth-252-004-mth-251-review-optional,4,MTH 251 Review **Optional**,mi-mth-252-26982543,26982543,28,Review (Optional) - 3.9 Derivatives of Exponential and Logarithmic Functions,External Tool,obj-mth-252-module-item-26982543,module_item,26982543,00047-mth-252-module-item-review-optional-3-9-derivatives-of-exponential-and-logarithmic-functions,captured,no,,,,reference,reference,medium,no,no,no,no,,external_tool,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982543
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982544,26982544,29,Module 1 — Overview,Page,obj-mth-252-page-module-1-overview,page,module-1-overview,00048-mth-252-module-item-module-1-overview-integral-calculus-mth-252z-400-u2026,captured,no,,,,reference,reference,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/module-1-overview?module_item_id=26982544
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982545,26982545,30,Module 1 — Learning Materials and Practice Activities 🕓 3 - 5 hours,Page,obj-mth-252-page-module-1-learning-materials-and-practice-activities-3-5-hours-2,page,module-1-learning-materials-and-practice-activities-3-5-hours-2,00049-mth-252-module-item-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,captured,yes,task-00243-mth-252-prep-reading-module-1-learning-materials-and-practice-activities-3-5-hours-integral-calculus-,prep_reading,candidate,prep_reading,prep_reading|lecture_video,medium,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/module-1-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982545
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982546,26982546,31,Dr. G's Lecture Notes--> Sect. 1.1 and 1.2,Attachment,obj-mth-252-file-119223553,file,119223553,00050-mth-252-module-item-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,captured,yes,task-00202-mth-252-prep-reading-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,prep_reading,candidate,prep_reading,prep_reading|file_reference,medium,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982546
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982547,26982547,32,Dr. G's Videos --> 1.1,Page,obj-mth-252-page-dr-gs-videos-3e-1-dot-1,page,dr-gs-videos-%3E-1-dot-1,00051-mth-252-module-item-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,captured,yes,task-00236-mth-252-lecture-video-dr-g-s-videos-1-1-integral-calculus-mth-252z-400-u2026,lecture_video,candidate,lecture_video,lecture_video,medium,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-1?module_item_id=26982547
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982548,26982548,33,Pre-Class Reading Quiz - 1.1 (RQ-1.1),Quiz,obj-mth-252-quiz-3167659,quiz,3167659,00052-mth-252-module-item-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026,captured,yes,task-00257-mth-252-graded-task-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026,graded_task,candidate,graded_task,graded_task|prep_reading,high,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659?module_item_id=26982548
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982549,26982549,34,Module 1 — Written Homework (WHW 1) 🕓 2 hours,Assignment,obj-mth-252-assignment-10586053,assignment,10586053,00053-mth-252-module-item-module-1-written-homework-whw-1-2-hours,captured,yes,task-00029-mth-252-graded-task-module-1-written-homework-whw-1-2-hours,graded_task,candidate,graded_task,graded_task|critical_setup|prep_reading|lecture_video,high,no,yes,no,no,,external_tool|redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/assignments/10586053?module_item_id=26982549
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982550,26982550,35,Intro Reflect 1,Assignment,obj-mth-252-assignment-10586044,assignment,10586044,00054-mth-252-module-item-intro-reflect-1,captured,yes,task-00020-mth-252-graded-task-intro-reflect-1,graded_task,candidate,graded_task,graded_task,high,no,yes,no,no,,external_tool|redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/assignments/10586044?module_item_id=26982550
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982551,26982551,36,Achieve - 1.1 Approximating Areas,Assignment,obj-mth-252-assignment-10586025,assignment,10586025,00055-mth-252-module-item-achieve-1-1-approximating-areas,captured,yes,task-00002-mth-252-graded-task-achieve-1-1-approximating-areas,graded_task,candidate,graded_task,graded_task,high,no,yes,no,no,,external_tool|redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/assignments/10586025?module_item_id=26982551
2080857,MTH-252,mod-mth-252-005-module-1-intro-to-riemann-sums-upper-lower-left-right-and-midpoint-riemann-sums,5,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982552,26982552,37,Module 1 — Discussion Reflection: WHW 1 🕓 0.25 hour,Discussion Topic,obj-mth-252-discussion-11593475,discussion,11593475,00056-mth-252-module-item-topic-module-1-discussion-reflection-whw-1-0-25-hour,captured,yes,task-00043-mth-252-graded-task-topic-module-1-discussion-reflection-whw-1-0-25-hour,graded_task,candidate,graded_task,graded_task,high,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593475?module_item_id=26982552
2080857,MTH-252,mod-mth-252-006-module-2-intro-to-definite-integral-and-properties,6,Module 2: Intro to Definite Integral and Properties,mi-mth-252-26982553,26982553,38,Module 2 — Overview,Page,obj-mth-252-page-module-2-overview,page,module-2-overview,00057-mth-252-module-item-module-2-overview-integral-calculus-mth-252z-400-u2026,captured,no,,,,reference,reference,medium,no,no,no,no,,redirected,module_item_reference_only,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/module-2-overview?module_item_id=26982553
2080857,MTH-252,mod-mth-252-006-module-2-intro-to-definite-integral-and-properties,6,Module 2: Intro to Definite Integral and Properties,mi-mth-252-26982554,26982554,39,Module 2 — Learning Materials and Practice Activities 🕓 3 - 5 hours,Page,obj-mth-252-page-module-2-learning-materials-and-practice-activities-3-5-hours-2,page,module-2-learning-materials-and-practice-activities-3-5-hours-2,00058-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,captured,yes,task-00245-mth-252-prep-reading-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-,prep_reading,candidate,prep_reading,prep_reading|lecture_video,medium,no,no,no,no,,redirected,module_item_has_task,,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,https://canvas.oregonstate.edu/courses/2080857/pages/module-2-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982554
