object_id,page_id,course_id,course_code,object_type,canvas_object_id,title,requested_url,resolved_url,redirected,source_kind,source_surface,markdown_path,metadata_path
obj-mth-252-page-module-2-learning-materials-and-practice-activities-3-5-hours-2,00058-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-2-learning-materials-and-practice-activities-3-5-hours-2,Module 2 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982554,https://canvas.oregonstate.edu/courses/2080857/pages/module-2-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982554,yes,module_item,module_item,markdown/00058-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00058-mth-252-module-item-module-2-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-2-overview,00057-mth-252-module-item-module-2-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,module-2-overview,Module 2 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982553,https://canvas.oregonstate.edu/courses/2080857/pages/module-2-overview?module_item_id=26982553,yes,module_item,module_item,markdown/00057-mth-252-module-item-module-2-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00057-mth-252-module-item-module-2-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-module-3-learning-materials-and-practice-activities-3-5-hours-2,00068-mth-252-module-item-module-3-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-3-learning-materials-and-practice-activities-3-5-hours-2,Module 3 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982564,https://canvas.oregonstate.edu/courses/2080857/pages/module-3-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982564,yes,module_item,module_item,markdown/00068-mth-252-module-item-module-3-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00068-mth-252-module-item-module-3-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-3-overview,00067-mth-252-module-item-module-3-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,module-3-overview,Module 3 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982563,https://canvas.oregonstate.edu/courses/2080857/pages/module-3-overview?module_item_id=26982563,yes,module_item,module_item,markdown/00067-mth-252-module-item-module-3-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00067-mth-252-module-item-module-3-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-module-4-learning-materials-and-practice-activities-3-5-hours-2,00077-mth-252-module-item-module-4-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-4-learning-materials-and-practice-activities-3-5-hours-2,Module 4 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982573,https://canvas.oregonstate.edu/courses/2080857/pages/module-4-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982573,yes,module_item,module_item,markdown/00077-mth-252-module-item-module-4-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00077-mth-252-module-item-module-4-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-4-learning-materials-and-practice-activities-3-5-hours-2,00394-mth-252-linked-detail-module-4-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-4-learning-materials-and-practice-activities-3-5-hours-2,Module 4 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/pages/module-4-learning-materials-and-practice-activities-3-5-hours-2,https://canvas.oregonstate.edu/courses/2080857/pages/module-4-learning-materials-and-practice-activities-3-5-hours-2,,linked_detail,linked_detail,markdown/00394-mth-252-linked-detail-module-4-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00394-mth-252-linked-detail-module-4-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-4-overview,00076-mth-252-module-item-module-4-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,module-4-overview,Module 4 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982572,https://canvas.oregonstate.edu/courses/2080857/pages/module-4-overview?module_item_id=26982572,yes,module_item,module_item,markdown/00076-mth-252-module-item-module-4-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00076-mth-252-module-item-module-4-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-module-5-learning-materials-and-practice-activities-3-5-hours-2,00091-mth-252-module-item-module-5-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-5-learning-materials-and-practice-activities-3-5-hours-2,Module 5 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982587,https://canvas.oregonstate.edu/courses/2080857/pages/module-5-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982587,yes,module_item,module_item,markdown/00091-mth-252-module-item-module-5-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00091-mth-252-module-item-module-5-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-5-overview,00090-mth-252-module-item-module-5-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,module-5-overview,Module 5 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982586,https://canvas.oregonstate.edu/courses/2080857/pages/module-5-overview?module_item_id=26982586,yes,module_item,module_item,markdown/00090-mth-252-module-item-module-5-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00090-mth-252-module-item-module-5-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-module-6-learning-materials-and-practice-activities-3-5-hours-2,00102-mth-252-module-item-module-6-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-6-learning-materials-and-practice-activities-3-5-hours-2,Module 6 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982598,https://canvas.oregonstate.edu/courses/2080857/pages/module-6-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982598,yes,module_item,module_item,markdown/00102-mth-252-module-item-module-6-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00102-mth-252-module-item-module-6-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-6-overview,00101-mth-252-module-item-module-6-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,module-6-overview,Module 6 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982597,https://canvas.oregonstate.edu/courses/2080857/pages/module-6-overview?module_item_id=26982597,yes,module_item,module_item,markdown/00101-mth-252-module-item-module-6-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00101-mth-252-module-item-module-6-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-module-7-learning-materials-and-practice-activities-3-5-hours-2,00113-mth-252-module-item-module-7-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-7-learning-materials-and-practice-activities-3-5-hours-2,Module 7 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982609,https://canvas.oregonstate.edu/courses/2080857/pages/module-7-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982609,yes,module_item,module_item,markdown/00113-mth-252-module-item-module-7-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00113-mth-252-module-item-module-7-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-7-overview,00112-mth-252-module-item-module-7-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,module-7-overview,Module 7 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982608,https://canvas.oregonstate.edu/courses/2080857/pages/module-7-overview?module_item_id=26982608,yes,module_item,module_item,markdown/00112-mth-252-module-item-module-7-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00112-mth-252-module-item-module-7-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-module-8-learning-materials-and-practice-activities-3-5-hours-2,00124-mth-252-module-item-module-8-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-8-learning-materials-and-practice-activities-3-5-hours-2,Module 8 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982620,https://canvas.oregonstate.edu/courses/2080857/pages/module-8-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982620,yes,module_item,module_item,markdown/00124-mth-252-module-item-module-8-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00124-mth-252-module-item-module-8-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-8-overview,00123-mth-252-module-item-module-8-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,module-8-overview,Module 8 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982619,https://canvas.oregonstate.edu/courses/2080857/pages/module-8-overview?module_item_id=26982619,yes,module_item,module_item,markdown/00123-mth-252-module-item-module-8-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00123-mth-252-module-item-module-8-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-module-9-learning-materials-and-practice-activities-3-5-hours-2,00136-mth-252-module-item-module-9-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20,2080857,MTH-252,page,module-9-learning-materials-and-practice-activities-3-5-hours-2,Module 9 — Learning Materials and Practice Activities 🕓 3 - 5 hours: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982632,https://canvas.oregonstate.edu/courses/2080857/pages/module-9-learning-materials-and-practice-activities-3-5-hours-2?module_item_id=26982632,yes,module_item,module_item,markdown/00136-mth-252-module-item-module-9-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.md,metadata/00136-mth-252-module-item-module-9-learning-materials-and-practice-activities-3-5-hours-integral-calculus-mth-252z-400-u20.json
obj-mth-252-page-module-9-overview,00135-mth-252-module-item-module-9-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,module-9-overview,Module 9 — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982631,https://canvas.oregonstate.edu/courses/2080857/pages/module-9-overview?module_item_id=26982631,yes,module_item,module_item,markdown/00135-mth-252-module-item-module-9-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00135-mth-252-module-item-module-9-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-start-here-accessibility-statements-and-privacy-policies,00038-mth-252-module-item-start-here-accessibility-statements-privacy-policies-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,start-here-accessibility-statements-and-privacy-policies,Start Here — Accessibility Statements & Privacy Policies: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982532,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-accessibility-statements-and-privacy-policies?module_item_id=26982532,yes,module_item,module_item,markdown/00038-mth-252-module-item-start-here-accessibility-statements-privacy-policies-integral-calculus-mth-252z-400-u2026.md,metadata/00038-mth-252-module-item-start-here-accessibility-statements-privacy-policies-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-start-here-conclusion,00040-mth-252-module-item-start-here-conclusion-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,start-here-conclusion,Start Here — Conclusion: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982534,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-conclusion?module_item_id=26982534,yes,module_item,module_item,markdown/00040-mth-252-module-item-start-here-conclusion-integral-calculus-mth-252z-400-u2026.md,metadata/00040-mth-252-module-item-start-here-conclusion-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-start-here-instructor-information-and-communication-policy,00030-mth-252-module-item-start-here-instructor-information-communication-policy-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,start-here-instructor-information-and-communication-policy,Start Here — Instructor Information & Communication Policy: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982520,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-instructor-information-and-communication-policy?module_item_id=26982520,yes,module_item,module_item,markdown/00030-mth-252-module-item-start-here-instructor-information-communication-policy-integral-calculus-mth-252z-400-u2026.md,metadata/00030-mth-252-module-item-start-here-instructor-information-communication-policy-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-start-here-overview,00029-mth-252-module-item-start-here-overview-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,start-here-overview,Start Here — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982519,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-overview?module_item_id=26982519,yes,module_item,module_item,markdown/00029-mth-252-module-item-start-here-overview-integral-calculus-mth-252z-400-u2026.md,metadata/00029-mth-252-module-item-start-here-overview-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-start-here-sources-cited,00039-mth-252-module-item-start-here-sources-cited-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,start-here-sources-cited,Start Here — Sources Cited: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982533,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-sources-cited?module_item_id=26982533,yes,module_item,module_item,markdown/00039-mth-252-module-item-start-here-sources-cited-integral-calculus-mth-252z-400-u2026.md,metadata/00039-mth-252-module-item-start-here-sources-cited-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-start-here-where-to-go-for-help,00037-mth-252-module-item-start-here-where-to-go-for-help-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,start-here-where-to-go-for-help,Start Here — Where to go for help?: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982531,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-where-to-go-for-help?module_item_id=26982531,yes,module_item,module_item,markdown/00037-mth-252-module-item-start-here-where-to-go-for-help-integral-calculus-mth-252z-400-u2026.md,metadata/00037-mth-252-module-item-start-here-where-to-go-for-help-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-syllabus-and-calendar-as-of-7-slash-05-3e-both-sections-400-and-401,00031-mth-252-module-item-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401,Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982522,https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522,yes,module_item,module_item,markdown/00031-mth-252-module-item-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026.md,metadata/00031-mth-252-module-item-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-page-syllabus-and-calendar-as-of-7-slash-05-3e-both-sections-400-and-401,00347-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,page,syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401,Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522#,https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522#,,linked_detail,linked_detail,markdown/00347-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026.md,metadata/00347-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167653,00118-mth-252-module-item-rq-2-2-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167653,RQ-2.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982614,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167653?module_item_id=26982614,yes,module_item,module_item,markdown/00118-mth-252-module-item-rq-2-2-integral-calculus-mth-252z-400-u2026.md,metadata/00118-mth-252-module-item-rq-2-2-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167654,00083-mth-252-module-item-rq-1-6-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167654,RQ-1.6 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982579,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167654?module_item_id=26982579,yes,module_item,module_item,markdown/00083-mth-252-module-item-rq-1-6-integral-calculus-mth-252z-400-u2026.md,metadata/00083-mth-252-module-item-rq-1-6-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167654,00383-mth-252-linked-detail-rq-1-6-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167654,RQ-1.6 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/quizzes/3167654/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167654/take?user_id=6660414,,linked_detail,linked_detail,markdown/00383-mth-252-linked-detail-rq-1-6-integral-calculus-mth-252z-400-u2026.md,metadata/00383-mth-252-linked-detail-rq-1-6-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167655,00071-mth-252-module-item-pre-class-reading-quiz-1-3-rq-1-3-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167655,Pre-Class Reading Quiz - 1.3 (RQ-1.3) : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982567,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167655?module_item_id=26982567,yes,module_item,module_item,markdown/00071-mth-252-module-item-pre-class-reading-quiz-1-3-rq-1-3-integral-calculus-mth-252z-400-u2026.md,metadata/00071-mth-252-module-item-pre-class-reading-quiz-1-3-rq-1-3-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167655,00369-mth-252-linked-detail-pre-class-reading-quiz-1-3-rq-1-3-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167655,Pre-Class Reading Quiz - 1.3 (RQ-1.3) : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/quizzes/3167655/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167655/take?user_id=6660414,,linked_detail,linked_detail,markdown/00369-mth-252-linked-detail-pre-class-reading-quiz-1-3-rq-1-3-integral-calculus-mth-252z-400-u2026.md,metadata/00369-mth-252-linked-detail-pre-class-reading-quiz-1-3-rq-1-3-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167656,00106-mth-252-module-item-rq-3-3-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167656,RQ-3.3 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982602,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167656?module_item_id=26982602,yes,module_item,module_item,markdown/00106-mth-252-module-item-rq-3-3-integral-calculus-mth-252z-400-u2026.md,metadata/00106-mth-252-module-item-rq-3-3-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167657,00149-mth-252-module-item-rq-3-7-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167657,RQ-3.7: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982646,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167657?module_item_id=26982646,yes,module_item,module_item,markdown/00149-mth-252-module-item-rq-3-7-integral-calculus-mth-252z-400-u2026.md,metadata/00149-mth-252-module-item-rq-3-7-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167658,00061-mth-252-module-item-pre-class-reading-quiz-1-2-rq-1-2-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167658,Pre-Class Reading Quiz - 1.2 (RQ-1.2): INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982557,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167658?module_item_id=26982557,yes,module_item,module_item,markdown/00061-mth-252-module-item-pre-class-reading-quiz-1-2-rq-1-2-integral-calculus-mth-252z-400-u2026.md,metadata/00061-mth-252-module-item-pre-class-reading-quiz-1-2-rq-1-2-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167659,00052-mth-252-module-item-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167659,Pre-Class Reading Quiz - 1.1 (RQ-1.1): INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982548,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659?module_item_id=26982548,yes,module_item,module_item,markdown/00052-mth-252-module-item-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026.md,metadata/00052-mth-252-module-item-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167659,00357-mth-252-linked-detail-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167659,Pre-Class Reading Quiz - 1.1 (RQ-1.1): INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659/take?user_id=6660414,,linked_detail,linked_detail,markdown/00357-mth-252-linked-detail-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026.md,metadata/00357-mth-252-linked-detail-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167660,00095-mth-252-module-item-rq-3-1-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167660,RQ-3.1: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982591,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167660?module_item_id=26982591,yes,module_item,module_item,markdown/00095-mth-252-module-item-rq-3-1-integral-calculus-mth-252z-400-u2026.md,metadata/00095-mth-252-module-item-rq-3-1-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167660,00401-mth-252-linked-detail-rq-3-1-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167660,RQ-3.1: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/quizzes/3167660/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167660/take?user_id=6660414,,linked_detail,linked_detail,markdown/00401-mth-252-linked-detail-rq-3-1-integral-calculus-mth-252z-400-u2026.md,metadata/00401-mth-252-linked-detail-rq-3-1-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167661,00144-mth-252-module-item-mini-exam-retake-sign-up-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167661,Mini-Exam Retake Sign Up: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982640,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167661?module_item_id=26982640,yes,module_item,module_item,markdown/00144-mth-252-module-item-mini-exam-retake-sign-up-integral-calculus-mth-252z-400-u2026.md,metadata/00144-mth-252-module-item-mini-exam-retake-sign-up-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167662,00082-mth-252-module-item-rq-1-5-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167662,RQ-1.5: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982578,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167662?module_item_id=26982578,yes,module_item,module_item,markdown/00082-mth-252-module-item-rq-1-5-integral-calculus-mth-252z-400-u2026.md,metadata/00082-mth-252-module-item-rq-1-5-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167662,00382-mth-252-linked-detail-rq-1-5-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167662,RQ-1.5: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/quizzes/3167662/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167662/take?user_id=6660414,,linked_detail,linked_detail,markdown/00382-mth-252-linked-detail-rq-1-5-integral-calculus-mth-252z-400-u2026.md,metadata/00382-mth-252-linked-detail-rq-1-5-integral-calculus-mth-252z-400-u2026.json
obj-mth-252-quiz-3167663,00129-mth-252-module-item-rq-2-4-integral-calculus-mth-252z-400-u2026,2080857,MTH-252,quiz,3167663,RQ-2.4: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/modules/items/26982625,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167663?module_item_id=26982625,yes,module_item,module_item,markdown/00129-mth-252-module-item-rq-2-4-integral-calculus-mth-252z-400-u2026.md,metadata/00129-mth-252-module-item-rq-2-4-integral-calculus-mth-252z-400-u2026.json
